line_id,invoice_id,product_id,quantity,unit_price,line_total,discount_pct
L015906,INV03946,P0293,12,5903.57,70842.84,15
L015907,INV03946,P0493,12,10987.62,131851.44,5
L015908,INV03946,P0434,12,264.69,3176.28,0
L015909,INV03946,P0119,9,6783.87,61054.83,0
L015910,INV03946,P0029,25,923.73,23093.25,0
L015911,INV03946,P0141,47,11056.1,519636.7,0
L015912,INV03947,P0259,20,3832.34,76646.8,10
L015913,INV03948,P0419,36,5892.29,212122.44,0
L015914,INV03948,P0396,13,5947.19,77313.47,10
L015915,INV03949,P0429,13,5273.94,68561.22,0
L015916,INV03950,P0104,22,7067.74,155490.28,0
L015917,INV03950,P0101,38,4149.31,157673.78,5
L015918,INV03950,P0339,25,896.88,22422.0,10
L015919,INV03951,P0369,41,7660.13,314065.33,15
L015920,INV03951,P0060,4,3066.75,12267.0,0
L015921,INV03951,P0472,3,7893.52,23680.56,0
L015922,INV03951,P0480,43,2249.08,96710.44,0
L015923,INV03951,P0317,40,5205.65,208226.0,0
L015924,INV03951,P0368,34,1943.59,66082.06,5
L015925,INV03951,P0469,20,1346.58,26931.6,10
L015926,INV03952,P0327,38,2664.14,101237.32,5
L015927,INV03952,P0047,15,5909.48,88642.2,0
L015928,INV03953,P0365,25,5329.4,133235.0,0
L015929,INV03953,P0004,40,3608.94,144357.6,0
L015930,INV03954,P0017,15,6460.26,96903.9,10
L015931,INV03955,P0055,16,9101.54,145624.64,0
L015932,INV03956,P0090,40,5978.03,239121.2,0
L015933,INV03956,P0481,11,7279.24,80071.64,15
L015934,INV03956,P0140,28,9074.03,254072.84,10
L015935,INV03956,P0151,40,8389.72,335588.8,10
L015936,INV03956,P0064,19,1286.86,24450.34,0
L015937,INV03956,P0411,33,1263.93,41709.69,20
L015938,INV03956,P0493,44,10987.62,483455.28,0
L015939,INV03957,P0264,14,6239.09,87347.26,5
L015940,INV03957,P0199,15,4479.11,67186.65,15
L015941,INV03957,P0299,18,623.97,11231.46,10
L015942,INV03958,P0076,20,602.66,12053.2,0
L015943,INV03958,P0373,49,6662.04,326439.96,10
L015944,INV03958,P0247,44,10232.1,450212.4,10
L015945,INV03958,P0412,44,1244.31,54749.64,10
L015946,INV03959,P0008,40,1765.47,70618.8,10
L015947,INV03959,P0134,15,11390.55,170858.25,10
L015948,INV03959,P0198,29,3752.72,108828.88,15
L015949,INV03960,P0199,13,4479.11,58228.43,10
L015950,INV03960,P0178,21,540.79,11356.59,5
L015951,INV03961,P0230,18,4008.85,72159.3,10
L015952,INV03961,P0106,35,5693.12,199259.2,0
L015953,INV03961,P0439,11,6178.36,67961.96,5
L015954,INV03961,P0223,30,1784.1,53523.0,10
L015955,INV03961,P0126,20,775.08,15501.6,0
L015956,INV03962,P0215,47,6041.67,283958.49,0
L015957,INV03963,P0317,10,5205.65,52056.5,20
L015958,INV03963,P0239,8,8994.26,71954.08,5
L015959,INV03963,P0417,12,2823.08,33876.96,0
L015960,INV03964,P0108,21,5814.68,122108.28,0
L015961,INV03964,P0071,34,4129.77,140412.18,0
L015962,INV03965,P0073,26,9628.05,250329.3,5
L015963,INV03965,P0256,8,5933.23,47465.84,10
L015964,INV03965,P0298,6,1999.73,11998.38,5
L015965,INV03966,P0381,27,8147.47,219981.69,5
L015966,INV03966,P0443,12,1248.86,14986.32,15
L015967,INV03967,P0250,16,586.54,9384.64,5
L015968,INV03967,P0132,47,412.56,19390.32,10
L015969,INV03968,P0422,14,4271.87,59806.18,0
L015970,INV03969,P0441,1,6964.64,6964.64,0
L015971,INV03969,P0008,13,1765.47,22951.11,0
L015972,INV03969,P0323,3,9084.52,27253.56,0
L015973,INV03969,P0035,44,5946.44,261643.36,0
L015974,INV03970,P0040,30,7073.58,212207.4,15
L015975,INV03970,P0148,14,6703.06,93842.84,0
L015976,INV03970,P0241,23,1791.14,41196.22,0
L015977,INV03970,P0108,44,5814.68,255845.92,0
L015978,INV03970,P0222,48,9955.55,477866.4,20
L015979,INV03970,P0323,30,9084.52,272535.6,0
L015980,INV03971,P0053,26,5153.08,133980.08,5
L015981,INV03971,P0035,33,5946.44,196232.52,0
L015982,INV03972,P0236,3,267.8,803.4,0
L015983,INV03972,P0197,19,4896.87,93040.53,10
L015984,INV03972,P0288,9,10051.22,90460.98,15
L015985,INV03972,P0191,25,6134.86,153371.5,0
L015986,INV03973,P0312,40,3311.57,132462.8,0
L015987,INV03973,P0469,12,1346.58,16158.96,5
L015988,INV03973,P0221,13,3581.64,46561.32,15
L015989,INV03973,P0411,3,1263.93,3791.79,5
L015990,INV03973,P0022,17,8131.72,138239.24,15
L015991,INV03974,P0428,44,2526.93,111184.92,0
L015992,INV03974,P0494,44,3154.89,138815.16,15
L015993,INV03974,P0183,3,8735.68,26207.04,10
L015994,INV03974,P0240,13,4139.1,53808.3,0
L015995,INV03974,P0182,30,2255.93,67677.9,0
L015996,INV03974,P0097,17,6457.88,109783.96,0
L015997,INV03975,P0029,7,923.73,6466.11,15
L015998,INV03975,P0030,28,8415.18,235625.04,0
L015999,INV03975,P0047,34,5909.48,200922.32,5
L016000,INV03975,P0144,10,4541.18,45411.8,0
L016001,INV03975,P0121,15,7086.34,106295.1,10
L016002,INV03975,P0312,24,3311.57,79477.68,15
L016003,INV03976,P0456,34,3082.41,104801.94,0
L016004,INV03976,P0397,6,3247.0,19482.0,10
L016005,INV03976,P0194,10,10984.48,109844.8,10
L016006,INV03976,P0425,39,7762.93,302754.27,0
L016007,INV03976,P0156,31,3700.33,114710.23,0
L016008,INV03976,P0051,1,6621.58,6621.58,10
L016009,INV03977,P0438,27,6796.95,183517.65,0
L016010,INV03977,P0083,7,5741.71,40191.97,10
L016011,INV03978,P0088,48,364.07,17475.36,10
L016012,INV03978,P0388,16,10069.26,161108.16,0
L016013,INV03979,P0435,33,3917.24,129268.92,5
L016014,INV03980,P0015,29,2756.52,79939.08,0
L016015,INV03980,P0122,45,3862.06,173792.7,0
L016016,INV03980,P0276,21,11617.55,243968.55,0
L016017,INV03980,P0102,48,677.53,32521.44,0
L016018,INV03980,P0192,3,4621.65,13864.95,0
L016019,INV03980,P0435,43,3917.24,168441.32,20
L016020,INV03980,P0126,12,775.08,9300.96,5
L016021,INV03981,P0301,38,7290.98,277057.24,15
L016022,INV03981,P0330,37,4239.53,156862.61,0
L016023,INV03981,P0500,9,1922.81,17305.29,10
L016024,INV03981,P0311,9,9946.72,89520.48,0
L016025,INV03982,P0331,48,1491.83,71607.84,0
L016026,INV03982,P0074,28,3347.03,93716.84,10
L016027,INV03982,P0026,28,3077.44,86168.32,0
L016028,INV03982,P0193,35,10569.17,369920.95,0
L016029,INV03982,P0159,12,4567.36,54808.32,0
L016030,INV03982,P0238,32,1610.04,51521.28,10
L016031,INV03982,P0283,39,5951.03,232090.17,5
L016032,INV03983,P0014,41,2620.96,107459.36,0
L016033,INV03984,P0482,39,5009.63,195375.57,10
L016034,INV03984,P0135,28,1628.38,45594.64,10
L016035,INV03984,P0442,10,12642.8,126428.0,15
L016036,INV03984,P0318,34,5123.08,174184.72,5
L016037,INV03984,P0120,41,2671.84,109545.44,0
L016038,INV03984,P0489,2,13778.52,27557.04,10
L016039,INV03984,P0001,22,1401.7,30837.4,0
L016040,INV03985,P0315,18,1835.53,33039.54,5
L016041,INV03986,P0361,37,6996.73,258879.01,0
L016042,INV03986,P0132,45,412.56,18565.2,0
L016043,INV03986,P0321,18,8180.56,147250.08,10
L016044,INV03986,P0354,4,8290.57,33162.28,0
L016045,INV03986,P0244,42,6447.63,270800.46,0
L016046,INV03986,P0296,42,2946.87,123768.54,0
L016047,INV03986,P0233,9,5999.75,53997.75,20
L016048,INV03987,P0158,11,3027.18,33298.98,15
L016049,INV03987,P0006,13,6358.08,82655.04,5
L016050,INV03987,P0291,33,5828.85,192352.05,0
L016051,INV03987,P0014,43,2620.96,112701.28,0
L016052,INV03987,P0150,42,3998.73,167946.66,0
L016053,INV03988,P0344,26,1477.7,38420.2,5
L016054,INV03988,P0242,22,6382.64,140418.08,0
L016055,INV03988,P0037,36,271.55,9775.8,0
L016056,INV03989,P0335,33,10982.68,362428.44,0
L016057,INV03989,P0406,6,1574.96,9449.76,15
L016058,INV03989,P0122,17,3862.06,65655.02,5
L016059,INV03989,P0258,16,7570.46,121127.36,5
L016060,INV03989,P0251,12,2690.04,32280.48,0
L016061,INV03989,P0396,48,5947.19,285465.12,0
L016062,INV03989,P0490,41,1237.47,50736.27,15
L016063,INV03990,P0080,39,5399.26,210571.14,0
L016064,INV03990,P0305,26,1726.46,44887.96,15
L016065,INV03990,P0363,20,8105.93,162118.6,0
L016066,INV03990,P0333,8,1808.85,14470.8,0
L016067,INV03990,P0493,41,10987.62,450492.42,0
L016068,INV03990,P0055,38,9101.54,345858.52,10
L016069,INV03991,P0271,15,5987.8,89817.0,15
L016070,INV03991,P0165,39,4821.68,188045.52,15
L016071,INV03991,P0364,6,6551.06,39306.36,0
L016072,INV03991,P0118,24,3945.69,94696.56,0
L016073,INV03991,P0114,35,2534.95,88723.25,0
L016074,INV03991,P0244,37,6447.63,238562.31,0
L016075,INV03991,P0360,28,1833.14,51327.92,0
L016076,INV03992,P0444,28,2351.52,65842.56,0
L016077,INV03992,P0054,45,6447.25,290126.25,15
L016078,INV03993,P0393,20,5117.9,102358.0,5
L016079,INV03993,P0041,27,221.71,5986.17,0
L016080,INV03993,P0010,49,5331.22,261229.78,0
L016081,INV03994,P0200,26,664.86,17286.36,0
L016082,INV03994,P0228,11,5563.35,61196.85,20
L016083,INV03994,P0445,30,1184.66,35539.8,5
L016084,INV03995,P0238,24,1610.04,38640.96,0
L016085,INV03995,P0069,36,7863.96,283102.56,10
L016086,INV03995,P0256,6,5933.23,35599.38,0
L016087,INV03995,P0079,6,7337.1,44022.6,0
L016088,INV03995,P0128,42,11789.05,495140.1,5
L016089,INV03996,P0476,7,5218.02,36526.14,15
L016090,INV03996,P0383,1,10422.17,10422.17,20
L016091,INV03997,P0272,16,7994.37,127909.92,20
L016092,INV03997,P0480,44,2249.08,98959.52,15
L016093,INV03997,P0210,23,4353.9,100139.7,5
L016094,INV03998,P0004,21,3608.94,75787.74,5
L016095,INV03998,P0346,13,4556.92,59239.96,0
L016096,INV03998,P0463,27,126.67,3420.09,15
L016097,INV03998,P0022,10,8131.72,81317.2,10
L016098,INV03999,P0471,3,11225.98,33677.94,10
L016099,INV03999,P0289,10,3456.69,34566.9,0
L016100,INV03999,P0311,32,9946.72,318295.04,10
L016101,INV03999,P0358,31,3556.78,110260.18,5
L016102,INV04000,P0364,10,6551.06,65510.6,0
L016103,INV04000,P0117,15,5587.21,83808.15,0
L016104,INV04000,P0344,10,1477.7,14777.0,15
L016105,INV04000,P0382,20,4908.24,98164.8,0
L016106,INV04000,P0194,2,10984.48,21968.96,5
L016107,INV04000,P0310,25,13475.67,336891.75,20
L016108,INV04001,P0138,16,1732.0,27712.0,0
L016109,INV04001,P0041,42,221.71,9311.82,15
L016110,INV04002,P0263,1,3520.33,3520.33,0
L016111,INV04002,P0498,1,6454.03,6454.03,15
L016112,INV04002,P0167,44,3357.58,147733.52,15
L016113,INV04002,P0258,47,7570.46,355811.62,0
L016114,INV04002,P0276,36,11617.55,418231.8,0
L016115,INV04002,P0275,21,4049.88,85047.48,0
L016116,INV04002,P0133,20,2492.63,49852.6,20
L016117,INV04003,P0240,35,4139.1,144868.5,10
L016118,INV04003,P0232,37,581.69,21522.53,5
L016119,INV04004,P0224,11,1839.33,20232.63,0
L016120,INV04005,P0083,26,5741.71,149284.46,10
L016121,INV04005,P0407,38,13344.98,507109.24,0
L016122,INV04005,P0331,29,1491.83,43263.07,0
L016123,INV04005,P0468,9,5860.68,52746.12,0
L016124,INV04005,P0113,41,8542.41,350238.81,0
L016125,INV04006,P0334,27,4649.17,125527.59,0
L016126,INV04006,P0356,27,1128.35,30465.45,0
L016127,INV04006,P0155,8,3500.99,28007.92,10
L016128,INV04006,P0305,28,1726.46,48340.88,0
L016129,INV04006,P0378,6,13559.25,81355.5,5
L016130,INV04007,P0058,45,3583.99,161279.55,0
L016131,INV04008,P0410,49,4124.66,202108.34,5
L016132,INV04009,P0465,44,1861.68,81913.92,0
L016133,INV04009,P0383,23,10422.17,239709.91,10
L016134,INV04009,P0160,38,773.13,29378.94,5
L016135,INV04010,P0190,26,11730.11,304982.86,0
L016136,INV04010,P0176,10,2045.55,20455.5,0
L016137,INV04010,P0467,5,11219.86,56099.3,10
L016138,INV04010,P0092,30,4993.95,149818.5,0
L016139,INV04011,P0122,44,3862.06,169930.64,0
L016140,INV04011,P0254,17,247.38,4205.46,0
L016141,INV04011,P0271,6,5987.8,35926.8,5
L016142,INV04011,P0168,11,2379.44,26173.84,0
L016143,INV04011,P0337,28,4284.95,119978.6,0
L016144,INV04011,P0156,48,3700.33,177615.84,0
L016145,INV04011,P0292,49,3723.54,182453.46,10
L016146,INV04012,P0325,6,9305.74,55834.44,0
L016147,INV04012,P0176,24,2045.55,49093.2,0
L016148,INV04012,P0245,40,748.16,29926.4,0
L016149,INV04012,P0073,6,9628.05,57768.3,10
L016150,INV04012,P0377,19,1340.41,25467.79,0
L016151,INV04013,P0390,28,7391.16,206952.48,0
L016152,INV04013,P0160,31,773.13,23967.03,5
L016153,INV04013,P0067,31,6535.61,202603.91,0
L016154,INV04014,P0178,1,540.79,540.79,5
L016155,INV04014,P0192,41,4621.65,189487.65,0
L016156,INV04014,P0299,33,623.97,20591.01,0
L016157,INV04015,P0236,46,267.8,12318.8,5
L016158,INV04015,P0124,21,6486.88,136224.48,0
L016159,INV04016,P0295,49,4681.44,229390.56,10
L016160,INV04016,P0045,8,1084.29,8674.32,0
L016161,INV04016,P0326,41,1363.0,55883.0,5
L016162,INV04016,P0324,39,342.9,13373.1,5
L016163,INV04017,P0137,48,4190.23,201131.04,10
L016164,INV04017,P0424,1,3412.11,3412.11,0
L016165,INV04017,P0499,13,3291.6,42790.8,5
L016166,INV04017,P0124,1,6486.88,6486.88,0
L016167,INV04017,P0309,33,225.77,7450.41,10
L016168,INV04018,P0402,41,5825.66,238852.06,10
L016169,INV04018,P0158,5,3027.18,15135.9,10
L016170,INV04019,P0421,13,7796.26,101351.38,10
L016171,INV04019,P0411,2,1263.93,2527.86,10
L016172,INV04019,P0332,12,10514.33,126171.96,0
L016173,INV04019,P0207,27,4205.26,113542.02,5
L016174,INV04019,P0163,13,10324.17,134214.21,0
L016175,INV04019,P0312,5,3311.57,16557.85,5
L016176,INV04020,P0005,49,5435.81,266354.69,0
L016177,INV04020,P0371,43,4308.95,185284.85,0
L016178,INV04020,P0213,35,5235.11,183228.85,15
L016179,INV04020,P0049,47,6284.06,295350.82,0
L016180,INV04020,P0293,41,5903.57,242046.37,0
L016181,INV04021,P0081,30,7405.7,222171.0,15
L016182,INV04021,P0426,39,12768.06,497954.34,10
L016183,INV04021,P0144,11,4541.18,49952.98,5
L016184,INV04022,P0277,20,1443.06,28861.2,5
L016185,INV04022,P0185,7,4636.88,32458.16,5
L016186,INV04022,P0147,2,11763.36,23526.72,0
L016187,INV04022,P0025,32,4154.93,132957.76,10
L016188,INV04023,P0212,13,7978.54,103721.02,0
L016189,INV04023,P0357,25,12018.53,300463.25,5
L016190,INV04023,P0365,26,5329.4,138564.4,5
L016191,INV04023,P0360,40,1833.14,73325.6,0
L016192,INV04023,P0155,15,3500.99,52514.85,5
L016193,INV04024,P0125,44,6735.45,296359.8,0
L016194,INV04024,P0221,48,3581.64,171918.72,0
L016195,INV04024,P0329,45,762.98,34334.1,15
L016196,INV04024,P0232,12,581.69,6980.28,0
L016197,INV04024,P0489,27,13778.52,372020.04,0
L016198,INV04024,P0415,13,3028.3,39367.9,0
L016199,INV04024,P0197,42,4896.87,205668.54,0
L016200,INV04025,P0095,44,442.49,19469.56,15
L016201,INV04026,P0129,14,10413.28,145785.92,0
L016202,INV04027,P0346,36,4556.92,164049.12,5
L016203,INV04027,P0365,49,5329.4,261140.6,10
L016204,INV04027,P0258,30,7570.46,227113.8,10
L016205,INV04028,P0429,40,5273.94,210957.6,0
L016206,INV04028,P0375,48,5369.79,257749.92,0
L016207,INV04028,P0044,48,4059.31,194846.88,15
L016208,INV04029,P0338,4,10874.49,43497.96,5
L016209,INV04029,P0403,43,960.85,41316.55,10
L016210,INV04030,P0016,19,8137.91,154620.29,5
L016211,INV04030,P0247,20,10232.1,204642.0,0
L016212,INV04030,P0433,47,4282.37,201271.39,0
L016213,INV04030,P0169,10,2641.57,26415.7,20
L016214,INV04031,P0214,40,7605.68,304227.2,10
L016215,INV04032,P0307,33,9072.78,299401.74,0
L016216,INV04032,P0093,3,2720.66,8161.98,0
L016217,INV04032,P0303,32,10394.64,332628.48,0
L016218,INV04032,P0411,36,1263.93,45501.48,0
L016219,INV04032,P0020,3,662.07,1986.21,5
L016220,INV04033,P0286,39,3324.76,129665.64,10
L016221,INV04033,P0213,45,5235.11,235579.95,0
L016222,INV04033,P0052,2,9999.18,19998.36,5
L016223,INV04033,P0114,15,2534.95,38024.25,0
L016224,INV04034,P0246,5,7910.32,39551.6,0
L016225,INV04035,P0447,42,4233.36,177801.12,5
L016226,INV04035,P0274,27,2546.95,68767.65,0
L016227,INV04035,P0445,25,1184.66,29616.5,5
L016228,INV04035,P0336,4,4371.61,17486.44,0
L016229,INV04035,P0251,32,2690.04,86081.28,5
L016230,INV04036,P0497,19,2825.75,53689.25,0
L016231,INV04036,P0127,40,3744.58,149783.2,10
L016232,INV04036,P0393,42,5117.9,214951.8,0
L016233,INV04036,P0421,32,7796.26,249480.32,0
L016234,INV04036,P0370,21,634.2,13318.2,0
L016235,INV04037,P0486,22,3692.13,81226.86,0
L016236,INV04037,P0058,45,3583.99,161279.55,5
L016237,INV04037,P0302,25,8484.05,212101.25,0
L016238,INV04037,P0465,16,1861.68,29786.88,0
L016239,INV04037,P0493,4,10987.62,43950.48,0
L016240,INV04037,P0169,49,2641.57,129436.93,0
L016241,INV04037,P0011,20,6187.33,123746.6,15
L016242,INV04038,P0345,36,1734.41,62438.76,0
L016243,INV04038,P0090,24,5978.03,143472.72,0
L016244,INV04038,P0063,47,153.44,7211.68,0
L016245,INV04038,P0415,26,3028.3,78735.8,10
L016246,INV04038,P0132,44,412.56,18152.64,0
L016247,INV04038,P0191,19,6134.86,116562.34,0
L016248,INV04038,P0417,4,2823.08,11292.32,15
L016249,INV04039,P0021,12,603.68,7244.16,0
L016250,INV04040,P0491,13,4887.27,63534.51,0
L016251,INV04041,P0330,2,4239.53,8479.06,0
L016252,INV04041,P0080,40,5399.26,215970.4,0
L016253,INV04041,P0184,23,6427.09,147823.07,5
L016254,INV04041,P0384,1,5711.57,5711.57,10
L016255,INV04042,P0166,5,8122.74,40613.7,10
L016256,INV04042,P0003,41,6923.39,283858.99,10
L016257,INV04042,P0460,45,8278.74,372543.3,10
L016258,INV04042,P0353,39,12249.27,477721.53,5
L016259,INV04042,P0009,1,1722.41,1722.41,20
L016260,INV04042,P0108,36,5814.68,209328.48,15
L016261,INV04043,P0233,39,5999.75,233990.25,20
L016262,INV04043,P0158,2,3027.18,6054.36,0
L016263,INV04043,P0184,24,6427.09,154250.16,5
L016264,INV04043,P0191,5,6134.86,30674.3,0
L016265,INV04043,P0061,31,9709.1,300982.1,5
L016266,INV04043,P0036,36,1548.26,55737.36,20
L016267,INV04043,P0123,7,4960.64,34724.48,0
L016268,INV04044,P0086,38,7761.17,294924.46,15
L016269,INV04044,P0404,42,1835.26,77080.92,0
L016270,INV04044,P0255,41,92.63,3797.83,0
L016271,INV04045,P0205,31,1590.46,49304.26,10
L016272,INV04045,P0259,26,3832.34,99640.84,5
L016273,INV04045,P0482,38,5009.63,190365.94,5
L016274,INV04045,P0357,7,12018.53,84129.71,0
L016275,INV04046,P0079,23,7337.1,168753.3,5
L016276,INV04046,P0330,2,4239.53,8479.06,5
L016277,INV04046,P0128,30,11789.05,353671.5,0
L016278,INV04046,P0401,3,3654.45,10963.35,0
L016279,INV04046,P0101,49,4149.31,203316.19,10
L016280,INV04047,P0081,31,7405.7,229576.7,10
L016281,INV04047,P0201,15,567.85,8517.75,10
L016282,INV04047,P0371,30,4308.95,129268.5,15
L016283,INV04047,P0238,45,1610.04,72451.8,5
L016284,INV04047,P0450,48,5978.01,286944.48,0
L016285,INV04047,P0454,33,8864.75,292536.75,0
L016286,INV04048,P0496,44,10086.17,443791.48,0
L016287,INV04048,P0430,8,401.43,3211.44,5
L016288,INV04048,P0093,15,2720.66,40809.9,0
L016289,INV04048,P0433,28,4282.37,119906.36,0
L016290,INV04049,P0151,32,8389.72,268471.04,15
L016291,INV04049,P0299,38,623.97,23710.86,0
L016292,INV04049,P0281,26,10996.15,285899.9,0
L016293,INV04049,P0056,37,8637.79,319598.23,0
L016294,INV04049,P0112,44,3803.85,167369.4,0
L016295,INV04050,P0437,17,2300.23,39103.91,10
L016296,INV04050,P0045,47,1084.29,50961.63,0
L016297,INV04050,P0112,49,3803.85,186388.65,0
L016298,INV04051,P0094,41,3319.25,136089.25,5
L016299,INV04051,P0344,10,1477.7,14777.0,0
L016300,INV04051,P0194,29,10984.48,318549.92,0
L016301,INV04052,P0367,25,2631.78,65794.5,15
L016302,INV04052,P0247,6,10232.1,61392.6,15
L016303,INV04052,P0393,18,5117.9,92122.2,5
L016304,INV04052,P0342,4,664.42,2657.68,0
L016305,INV04052,P0315,35,1835.53,64243.55,10
L016306,INV04053,P0465,22,1861.68,40956.96,0
L016307,INV04054,P0174,49,3765.62,184515.38,0
L016308,INV04055,P0043,31,6072.39,188244.09,0
L016309,INV04055,P0090,35,5978.03,209231.05,0
L016310,INV04055,P0353,36,12249.27,440973.72,15
L016311,INV04056,P0155,28,3500.99,98027.72,0
L016312,INV04056,P0346,31,4556.92,141264.52,0
L016313,INV04056,P0341,8,2444.88,19559.04,5
L016314,INV04056,P0188,46,4375.09,201254.14,0
L016315,INV04056,P0013,10,12368.81,123688.1,0
L016316,INV04057,P0213,7,5235.11,36645.77,10
L016317,INV04057,P0313,39,4218.21,164510.19,5
L016318,INV04057,P0101,34,4149.31,141076.54,0
L016319,INV04057,P0022,9,8131.72,73185.48,0
L016320,INV04058,P0304,19,12678.27,240887.13,0
L016321,INV04058,P0296,36,2946.87,106087.32,0
L016322,INV04059,P0316,26,7840.59,203855.34,5
L016323,INV04059,P0391,15,894.6,13419.0,5
L016324,INV04059,P0380,32,8326.54,266449.28,15
L016325,INV04059,P0112,26,3803.85,98900.1,0
L016326,INV04059,P0058,12,3583.99,43007.88,5
L016327,INV04059,P0444,24,2351.52,56436.48,5
L016328,INV04059,P0196,23,6054.29,139248.67,0
L016329,INV04060,P0001,35,1401.7,49059.5,0
L016330,INV04060,P0299,15,623.97,9359.55,10
L016331,INV04060,P0240,6,4139.1,24834.6,5
L016332,INV04060,P0426,36,12768.06,459650.16,0
L016333,INV04060,P0332,3,10514.33,31542.99,5
L016334,INV04060,P0247,16,10232.1,163713.6,10
L016335,INV04060,P0374,31,3810.07,118112.17,5
L016336,INV04061,P0313,17,4218.21,71709.57,0
L016337,INV04061,P0370,37,634.2,23465.4,20
L016338,INV04061,P0477,29,7407.54,214818.66,5
L016339,INV04061,P0170,28,10735.51,300594.28,0
L016340,INV04061,P0106,24,5693.12,136634.88,0
L016341,INV04061,P0401,49,3654.45,179068.05,0
L016342,INV04061,P0153,36,4792.78,172540.08,15
L016343,INV04062,P0230,11,4008.85,44097.35,0
L016344,INV04062,P0363,42,8105.93,340449.06,15
L016345,INV04062,P0366,48,7093.72,340498.56,0
L016346,INV04062,P0474,24,7432.74,178385.76,5
L016347,INV04062,P0388,49,10069.26,493393.74,10
L016348,INV04063,P0296,38,2946.87,111981.06,10
L016349,INV04063,P0142,35,2964.52,103758.2,10
L016350,INV04063,P0147,25,11763.36,294084.0,5
L016351,INV04063,P0369,3,7660.13,22980.39,10
L016352,INV04063,P0237,12,5392.31,64707.72,15
L016353,INV04064,P0245,33,748.16,24689.28,15
L016354,INV04064,P0148,17,6703.06,113952.02,5
L016355,INV04064,P0418,14,3677.54,51485.56,0
L016356,INV04064,P0148,35,6703.06,234607.1,5
L016357,INV04065,P0329,40,762.98,30519.2,0
L016358,INV04065,P0100,25,1750.29,43757.25,5
L016359,INV04065,P0171,7,10435.6,73049.2,10
L016360,INV04065,P0317,32,5205.65,166580.8,15
L016361,INV04065,P0059,15,861.56,12923.4,5
L016362,INV04066,P0310,22,13475.67,296464.74,0
L016363,INV04066,P0293,41,5903.57,242046.37,5
L016364,INV04066,P0373,22,6662.04,146564.88,0
L016365,INV04066,P0322,44,1534.12,67501.28,5
L016366,INV04066,P0349,11,10050.39,110554.29,0
L016367,INV04067,P0321,43,8180.56,351764.08,10
L016368,INV04067,P0061,29,9709.1,281563.9,0
L016369,INV04067,P0161,32,4048.14,129540.48,15
L016370,INV04067,P0498,47,6454.03,303339.41,0
L016371,INV04067,P0356,2,1128.35,2256.7,5
L016372,INV04067,P0426,15,12768.06,191520.9,5
L016373,INV04068,P0299,20,623.97,12479.4,5
L016374,INV04068,P0109,48,3625.98,174047.04,10
L016375,INV04069,P0178,49,540.79,26498.71,0
L016376,INV04070,P0292,24,3723.54,89364.96,10
L016377,INV04070,P0183,25,8735.68,218392.0,0
L016378,INV04070,P0189,27,3358.14,90669.78,5
L016379,INV04070,P0460,32,8278.74,264919.68,20
L016380,INV04071,P0054,30,6447.25,193417.5,5
L016381,INV04071,P0202,31,3988.9,123655.9,0
L016382,INV04071,P0146,49,5960.88,292083.12,5
L016383,INV04071,P0315,13,1835.53,23861.89,5
L016384,INV04071,P0470,6,740.65,4443.9,15
L016385,INV04072,P0381,13,8147.47,105917.11,5
L016386,INV04073,P0132,44,412.56,18152.64,0
L016387,INV04073,P0476,6,5218.02,31308.12,0
L016388,INV04073,P0043,5,6072.39,30361.95,10
L016389,INV04074,P0090,14,5978.03,83692.42,0
L016390,INV04074,P0055,48,9101.54,436873.92,0
L016391,INV04074,P0283,35,5951.03,208286.05,0
L016392,INV04074,P0464,22,5391.95,118622.9,5
L016393,INV04074,P0359,39,242.61,9461.79,0
L016394,INV04075,P0028,19,428.2,8135.8,15
L016395,INV04075,P0267,10,6647.69,66476.9,20
L016396,INV04076,P0138,39,1732.0,67548.0,10
L016397,INV04077,P0392,31,13236.74,410338.94,0
L016398,INV04077,P0067,28,6535.61,182997.08,0
L016399,INV04078,P0273,48,4053.85,194584.8,5
L016400,INV04078,P0076,7,602.66,4218.62,5
L016401,INV04078,P0058,31,3583.99,111103.69,20
L016402,INV04078,P0459,7,1922.07,13454.49,5
L016403,INV04078,P0451,15,7595.57,113933.55,10
L016404,INV04078,P0309,41,225.77,9256.57,0
L016405,INV04078,P0441,44,6964.64,306444.16,10
L016406,INV04079,P0273,25,4053.85,101346.25,15
L016407,INV04079,P0204,28,5307.64,148613.92,0
L016408,INV04079,P0228,8,5563.35,44506.8,15
L016409,INV04079,P0499,26,3291.6,85581.6,20
L016410,INV04079,P0294,13,1630.43,21195.59,10
L016411,INV04079,P0122,45,3862.06,173792.7,5
L016412,INV04079,P0438,29,6796.95,197111.55,0
L016413,INV04080,P0387,4,11497.23,45988.92,10
L016414,INV04080,P0150,42,3998.73,167946.66,0
L016415,INV04081,P0347,47,894.97,42063.59,0
L016416,INV04081,P0217,39,3756.81,146515.59,0
L016417,INV04081,P0277,26,1443.06,37519.56,5
L016418,INV04081,P0441,45,6964.64,313408.8,0
L016419,INV04082,P0312,21,3311.57,69542.97,0
L016420,INV04082,P0479,27,1072.5,28957.5,5
L016421,INV04082,P0172,31,9344.96,289693.76,20
L016422,INV04083,P0027,2,12036.56,24073.12,0
L016423,INV04083,P0264,10,6239.09,62390.9,5
L016424,INV04083,P0370,2,634.2,1268.4,0
