invoice_id,customer_id,invoice_date,due_date,subtotal,tax_amount,discount,total_amount,status,sales_rep,region,year,month,quarter,is_overdue,company_name,segment,country,city
INV04614,C0141,2024-03-28,2024-04-27,1001907.33,80152.59,65749.54,1016310.38,Paid,REP24,West,2024,3,1,0,Company_141,Enterprise,USA,Phoenix
INV04615,C0404,2024-03-04,2024-04-03,536468.75,42917.5,40341.6,539044.65,Paid,REP21,North,2024,3,1,0,Company_404,Non-profit,USA,Dallas
INV04616,C0342,2022-10-05,2022-11-04,1547992.34,123839.39,86198.26,1585633.47,Pending,REP25,East,2022,10,4,1,Company_342,Government,USA,Los Angeles
INV04617,C0173,2023-12-31,2024-01-30,364959.89,29196.79,29753.5,364403.18,Pending,REP09,South,2023,12,4,1,Company_173,SMB,USA,Chicago
INV04618,C0899,2023-03-18,2023-04-17,1137043.39,90963.47,73630.23,1154376.63,Paid,REP09,East,2023,3,1,0,Company_899,Enterprise,Germany,Philadelphia
INV04619,C0611,2022-04-30,2022-05-30,971839.14,77747.13,63581.58,986004.69,Paid,REP18,International,2022,4,2,0,Company_611,Enterprise,USA,New York
INV04620,C0644,2024-11-22,2024-12-22,662835.92,53026.87,56460.74,659402.05,Overdue,REP24,South,2024,11,4,1,Company_644,Startup,USA,Dallas
INV04621,C0705,2024-08-25,2024-09-24,739920.2,59193.62,71367.54,727746.28,Paid,REP19,East,2024,8,3,0,Company_705,Enterprise,UK,Dallas
INV04622,C0037,2024-07-09,2024-08-08,305905.08,24472.41,7595.93,322781.56,Paid,REP16,West,2024,7,3,0,Company_37,Startup,UK,Phoenix
INV04623,C0689,2024-11-27,2024-12-27,275587.7,22047.02,13169.52,284465.2,Pending,REP11,International,2024,11,4,1,Company_689,Enterprise,Canada,Houston
INV04624,C0002,2024-08-14,2024-09-13,622950.72,49836.06,44297.22,628489.56,Paid,REP25,East,2024,8,3,0,Company_2,Non-profit,Germany,Houston
INV04625,C0959,2022-05-12,2022-06-11,590596.76,47247.74,22866.24,614978.26,Overdue,REP11,West,2022,5,2,1,Company_959,Startup,USA,New York
INV04626,C0940,2022-05-31,2022-06-30,86744.7,6939.58,1790.07,91894.21,Pending,REP25,West,2022,5,2,1,Company_940,Enterprise,Germany,Philadelphia
INV04627,C0513,2023-12-01,2023-12-31,1472525.27,117802.02,219926.5,1370400.79,Paid,REP24,International,2023,12,4,0,Company_513,Enterprise,France,London
INV04628,C0850,2022-07-18,2022-08-17,546889.26,43751.14,66683.7,523956.7,Paid,REP23,International,2022,7,3,0,Company_850,Startup,Germany,Houston
INV04629,C0807,2022-04-08,2022-05-08,475732.66,38058.61,51986.87,461804.4,Pending,REP01,West,2022,4,2,1,Company_807,Startup,Germany,Dallas
INV04630,C0991,2023-03-17,2023-04-16,639900.99,51192.08,49713.38,641379.69,Pending,REP11,South,2023,3,1,1,Company_991,SMB,USA,Berlin
INV04631,C0444,2022-01-31,2022-03-02,740041.2,59203.3,88724.15,710520.35,Paid,REP13,International,2022,1,1,0,Company_444,Startup,USA,Los Angeles
INV04632,C0526,2022-05-18,2022-06-17,931076.15,74486.09,35517.65,970044.59,Paid,REP10,International,2022,5,2,0,Company_526,Government,Germany,Los Angeles
INV04633,C0241,2023-12-11,2024-01-10,797163.87,63773.11,18400.6,842536.38,Paid,REP19,South,2023,12,4,0,Company_241,Startup,USA,London
INV04634,C0978,2023-07-24,2023-08-23,75685.35,6054.83,2954.7,78785.48,Paid,REP20,International,2023,7,3,0,Company_978,SMB,USA,New York
INV04635,C0026,2023-08-16,2023-09-15,211696.49,16935.72,688.59,227943.62,Paid,REP10,East,2023,8,3,0,Company_26,Startup,USA,Philadelphia
INV04636,C0030,2022-03-02,2022-04-01,225382.46,18030.6,31195.95,212217.11,Paid,REP15,South,2022,3,1,0,Company_30,Government,USA,Phoenix
INV04637,C0758,2024-08-26,2024-09-25,610107.53,48808.6,18431.63,640484.5,Paid,REP18,North,2024,8,3,0,Company_758,SMB,UK,New York
INV04638,C0345,2022-09-29,2022-10-29,417662.14,33412.97,57018.35,394056.76,Paid,REP19,International,2022,9,3,0,Company_345,SMB,USA,Chicago
INV04639,C0069,2022-07-20,2022-08-19,169166.84,13533.35,3482.51,179217.68,Paid,REP06,East,2022,7,3,0,Company_69,Government,UK,Berlin
INV04640,C0276,2022-10-08,2022-11-07,238887.7,19111.02,10768.29,247230.43,Paid,REP03,West,2022,10,4,0,Company_276,Startup,Germany,Paris
INV04641,C0267,2024-07-12,2024-08-11,91867.36,7349.39,11150.08,88066.67,Paid,REP12,International,2024,7,3,0,Company_267,Government,UK,Los Angeles
INV04642,C0187,2023-05-06,2023-06-05,139796.6,11183.73,710.93,150269.4,Pending,REP03,West,2023,5,2,1,Company_187,Non-profit,UK,Dallas
INV04643,C0947,2024-12-12,2025-01-11,857923.23,68633.86,54013.63,872543.46,Paid,REP16,East,2024,12,4,0,Company_947,SMB,USA,Phoenix
INV04644,C0128,2022-10-16,2022-11-15,218515.23,17481.22,17902.57,218093.88,Paid,REP21,International,2022,10,4,0,Company_128,Government,Germany,London
INV04645,C0121,2023-01-31,2023-03-02,68349.92,5467.99,8259.91,65558.0,Cancelled,REP24,North,2023,1,1,0,Company_121,SMB,UK,Chicago
INV04646,C0051,2023-04-13,2023-05-13,640345.55,51227.64,10059.73,681513.46,Pending,REP01,East,2023,4,2,1,Company_51,Government,Germany,Philadelphia
INV04647,C0616,2024-05-26,2024-06-25,171045.09,13683.61,14651.48,170077.22,Pending,REP03,East,2024,5,2,1,Company_616,Startup,USA,New York
INV04648,C0096,2022-04-16,2022-05-16,421763.05,33741.04,39106.22,416397.87,Pending,REP19,International,2022,4,2,1,Company_96,Startup,UK,New York
INV04649,C0156,2022-06-22,2022-07-22,1484678.08,118774.25,93228.28,1510224.05,Paid,REP09,East,2022,6,2,0,Company_156,Enterprise,USA,Phoenix
INV04650,C0998,2023-04-07,2023-05-07,847169.31,67773.54,21402.56,893540.29,Paid,REP10,East,2023,4,2,0,Company_998,Enterprise,UK,Chicago
INV04651,C0012,2024-05-09,2024-06-08,299578.91,23966.31,26811.74,296733.48,Paid,REP21,International,2024,5,2,0,Company_12,Startup,UK,Chicago
INV04652,C0338,2023-04-14,2023-05-14,420336.75,33626.94,16352.85,437610.84,Paid,REP24,South,2023,4,2,0,Company_338,Government,USA,Los Angeles
INV04653,C0763,2024-06-04,2024-07-04,256165.43,20493.23,20946.81,255711.85,Paid,REP01,International,2024,6,2,0,Company_763,Non-profit,USA,Phoenix
INV04654,C0676,2024-09-25,2024-10-25,977501.55,78200.12,74173.76,981527.91,Paid,REP01,North,2024,9,3,0,Company_676,Non-profit,USA,Chicago
INV04655,C0455,2024-10-24,2024-11-23,302248.92,24179.91,2052.33,324376.5,Paid,REP15,International,2024,10,4,0,Company_455,Government,Canada,London
INV04656,C0639,2024-12-01,2024-12-31,631677.38,50534.19,47494.62,634716.95,Overdue,REP13,East,2024,12,4,1,Company_639,Government,France,Los Angeles
INV04657,C0106,2024-01-18,2024-02-17,1155898.93,92471.91,79255.7,1169115.14,Paid,REP09,International,2024,1,1,0,Company_106,Non-profit,UK,Dallas
INV04658,C0487,2022-12-19,2023-01-18,203764.57,16301.17,12155.39,207910.35,Paid,REP15,West,2022,12,4,0,Company_487,Enterprise,USA,New York
INV04659,C0210,2022-06-18,2022-07-18,574802.67,45984.21,22935.53,597851.35,Paid,REP11,International,2022,6,2,0,Company_210,Government,France,Los Angeles
INV04660,C0725,2022-02-24,2022-03-26,657832.07,52626.57,57319.96,653138.68,Paid,REP14,East,2022,2,1,0,Company_725,Enterprise,UK,Phoenix
INV04661,C0120,2022-09-05,2022-10-05,562523.66,45001.89,57508.17,550017.38,Paid,REP01,East,2022,9,3,0,Company_120,SMB,USA,Phoenix
INV04662,C0184,2024-04-23,2024-05-23,451128.89,36090.31,7750.66,479468.54,Paid,REP09,West,2024,4,2,0,Company_184,SMB,Canada,Paris
INV04663,C0590,2022-05-13,2022-06-12,821385.26,65710.82,117232.89,769863.19,Paid,REP20,North,2022,5,2,0,Company_590,Enterprise,USA,Los Angeles
INV04664,C0448,2022-01-28,2022-02-27,380950.88,30476.07,26462.1,384964.85,Pending,REP12,International,2022,1,1,1,Company_448,Enterprise,USA,New York
INV04665,C0630,2023-03-16,2023-04-15,558898.39,44711.87,64860.5,538749.76,Paid,REP15,International,2023,3,1,0,Company_630,Government,UK,New York
INV04666,C0283,2022-05-15,2022-06-14,354462.86,28357.03,36386.91,346432.98,Cancelled,REP19,North,2022,5,2,0,Company_283,Enterprise,Canada,Phoenix
INV04667,C0236,2023-03-22,2023-04-21,3549.4,283.95,210.33,3623.02,Paid,REP25,North,2023,3,1,0,Company_236,SMB,USA,Dallas
INV04668,C0545,2022-06-06,2022-07-06,74480.18,5958.41,1088.24,79350.35,Pending,REP02,East,2022,6,2,1,Company_545,Enterprise,USA,Chicago
INV04669,C0245,2022-08-13,2022-09-12,416234.94,33298.8,39876.66,409657.08,Overdue,REP25,East,2022,8,3,1,Company_245,Startup,Canada,Houston
INV04670,C0738,2024-06-17,2024-07-17,350893.98,28071.52,8395.51,370569.99,Paid,REP11,International,2024,6,2,0,Company_738,Government,Canada,Berlin
INV04671,C0490,2024-04-25,2024-05-25,728867.93,58309.43,13135.97,774041.39,Overdue,REP03,West,2024,4,2,1,Company_490,SMB,UK,London
INV04672,C0683,2023-05-29,2023-06-28,653862.76,52309.02,91498.31,614673.47,Paid,REP12,South,2023,5,2,0,Company_683,SMB,USA,New York
INV04673,C0755,2024-12-03,2025-01-02,209567.12,16765.37,22700.43,203632.06,Pending,REP10,East,2024,12,4,1,Company_755,Startup,USA,Phoenix
INV04674,C0383,2024-01-12,2024-02-11,19689.38,1575.15,675.37,20589.16,Paid,REP23,International,2024,1,1,0,Company_383,Enterprise,UK,Dallas
INV04675,C0804,2023-08-01,2023-08-31,1368235.68,109458.85,70774.95,1406919.58,Paid,REP25,East,2023,8,3,0,Company_804,Non-profit,USA,Houston
INV04676,C0194,2023-01-29,2023-02-28,14470.8,1157.66,1438.61,14189.85,Pending,REP02,International,2023,1,1,1,Company_194,SMB,Germany,Berlin
INV04677,C0158,2023-04-09,2023-05-09,247875.18,19830.01,14448.97,253256.22,Paid,REP06,North,2023,4,2,0,Company_158,Non-profit,USA,Philadelphia
INV04678,C0209,2022-02-04,2022-03-06,289459.82,23156.79,29847.66,282768.95,Paid,REP13,North,2022,2,1,0,Company_209,Government,UK,London
INV04679,C0653,2023-08-03,2023-09-02,590893.97,47271.52,77553.83,560611.66,Pending,REP12,West,2023,8,3,1,Company_653,Startup,USA,Paris
INV04680,C0001,2024-07-09,2024-08-08,263035.36,21042.83,22639.4,261438.79,Paid,REP21,West,2024,7,3,0,Company_1,Government,USA,Houston
INV04681,C0741,2023-08-23,2023-09-22,268827.49,21506.2,34619.63,255714.06,Paid,REP22,South,2023,8,3,0,Company_741,SMB,USA,Phoenix
INV04682,C0833,2023-05-31,2023-06-30,683222.15,54657.77,5430.66,732449.26,Paid,REP15,West,2023,5,2,0,Company_833,SMB,USA,New York
INV04683,C0122,2022-11-07,2022-12-07,761160.94,60892.88,91597.57,730456.25,Paid,REP09,North,2022,11,4,0,Company_122,Government,USA,Chicago
INV04684,C0243,2022-12-30,2023-01-29,198263.5,15861.08,7510.64,206613.94,Paid,REP02,West,2022,12,4,0,Company_243,Enterprise,USA,Paris
INV04685,C0477,2024-12-18,2025-01-17,917684.76,73414.78,95510.29,895589.25,Paid,REP08,South,2024,12,4,0,Company_477,Government,Germany,Paris
INV04686,C0726,2022-03-29,2022-04-28,352804.41,28224.35,32372.99,348655.77,Overdue,REP15,South,2022,3,1,1,Company_726,Enterprise,USA,Philadelphia
INV04687,C0560,2023-02-15,2023-03-17,804690.79,64375.26,51665.41,817400.64,Paid,REP18,International,2023,2,1,0,Company_560,Government,USA,New York
INV04688,C0377,2022-09-19,2022-10-19,5977.26,478.18,426.25,6029.19,Pending,REP21,North,2022,9,3,1,Company_377,Government,Canada,Philadelphia
INV04689,C0175,2022-12-29,2023-01-28,161518.42,12921.47,21336.94,153102.95,Paid,REP14,International,2022,12,4,0,Company_175,Government,USA,Berlin
INV04690,C0105,2022-09-26,2022-10-26,1424435.82,113954.87,65100.45,1473290.24,Paid,REP21,West,2022,9,3,0,Company_105,Enterprise,France,New York
INV04691,C0925,2023-03-30,2023-04-29,1466224.88,117297.99,162689.12,1420833.75,Paid,REP17,International,2023,3,1,0,Company_925,Startup,USA,Berlin
INV04692,C0601,2024-05-18,2024-06-17,825187.67,66015.01,60475.52,830727.16,Paid,REP17,East,2024,5,2,0,Company_601,Startup,USA,Berlin
INV04693,C0278,2023-09-12,2023-10-12,512405.77,40992.46,41163.26,512234.97,Paid,REP07,South,2023,9,3,0,Company_278,Startup,UK,Dallas
INV04694,C0433,2023-07-12,2023-08-11,311120.19,24889.62,8231.99,327777.82,Pending,REP08,West,2023,7,3,1,Company_433,Government,USA,Paris
INV04695,C0705,2023-04-27,2023-05-27,341715.98,27337.28,41745.14,327308.12,Paid,REP21,East,2023,4,2,0,Company_705,Enterprise,UK,Dallas
INV04696,C0331,2022-08-22,2022-09-21,730936.38,58474.91,80906.13,708505.16,Paid,REP25,South,2022,8,3,0,Company_331,Startup,UK,New York
INV04697,C0488,2024-04-01,2024-05-01,703752.29,56300.18,90694.26,669358.21,Paid,REP16,International,2024,4,2,0,Company_488,Startup,USA,London
INV04698,C0538,2024-12-03,2025-01-02,1238198.65,99055.89,162005.35,1175249.19,Paid,REP15,West,2024,12,4,0,Company_538,Startup,Germany,Chicago
INV04699,C0366,2023-02-12,2023-03-14,371080.92,29686.47,5172.97,395594.42,Paid,REP24,North,2023,2,1,0,Company_366,Non-profit,Germany,Berlin
INV04700,C0741,2024-01-16,2024-02-15,191989.04,15359.12,1270.2,206077.96,Paid,REP20,International,2024,1,1,0,Company_741,SMB,USA,Phoenix
INV04701,C0180,2023-09-17,2023-10-17,1075192.37,86015.39,131232.25,1029975.51,Pending,REP03,International,2023,9,3,1,Company_180,Enterprise,France,Berlin
INV04702,C0951,2023-12-29,2024-01-28,53620.91,4289.67,185.0,57725.58,Paid,REP25,North,2023,12,4,0,Company_951,Government,Canada,Berlin
INV04703,C0705,2023-04-04,2023-05-04,1394014.8,111521.18,14986.09,1490549.89,Paid,REP24,East,2023,4,2,0,Company_705,Enterprise,UK,Dallas
INV04704,C0759,2022-02-08,2022-03-10,325352.87,26028.23,24430.96,326950.14,Paid,REP04,International,2022,2,1,0,Company_759,Non-profit,UK,Berlin
INV04705,C0473,2022-07-04,2022-08-03,6648.65,531.89,461.24,6719.3,Paid,REP10,North,2022,7,3,0,Company_473,SMB,Germany,Berlin
INV04706,C0181,2022-11-13,2022-12-13,556286.6,44502.93,14819.16,585970.37,Paid,REP16,East,2022,11,4,0,Company_181,Enterprise,UK,Philadelphia
INV04707,C0574,2023-01-16,2023-02-15,578206.97,46256.56,23354.4,601109.13,Paid,REP25,North,2023,1,1,0,Company_574,Startup,UK,New York
INV04708,C0130,2024-05-12,2024-06-11,1372661.01,109812.88,117137.29,1365336.6,Paid,REP21,North,2024,5,2,0,Company_130,Non-profit,USA,Houston
INV04709,C0724,2022-01-13,2022-02-12,291717.85,23337.43,9228.11,305827.17,Overdue,REP10,North,2022,1,1,1,Company_724,Government,USA,Phoenix
INV04710,C0729,2023-09-02,2023-10-02,145106.85,11608.55,14572.1,142143.3,Paid,REP02,North,2023,9,3,0,Company_729,Startup,USA,London
INV04711,C0012,2022-12-15,2023-01-14,870350.32,69628.03,89634.57,850343.78,Paid,REP13,East,2022,12,4,0,Company_12,Startup,UK,Chicago
INV04712,C0732,2023-04-16,2023-05-16,377593.65,30207.49,50091.6,357709.54,Paid,REP19,South,2023,4,2,0,Company_732,Non-profit,France,Houston
INV04713,C0868,2022-12-29,2023-01-28,254952.86,20396.23,7277.76,268071.33,Paid,REP16,South,2022,12,4,0,Company_868,Non-profit,Canada,New York
INV04714,C0123,2023-03-22,2023-04-21,625631.44,50050.52,41391.47,634290.49,Paid,REP06,East,2023,3,1,0,Company_123,Non-profit,USA,New York
INV04715,C0766,2023-03-07,2023-04-06,914300.42,73144.03,116820.06,870624.39,Pending,REP20,South,2023,3,1,1,Company_766,Government,USA,New York
INV04716,C0644,2022-11-03,2022-12-03,1170596.27,93647.7,54107.02,1210136.95,Paid,REP02,South,2022,11,4,0,Company_644,Startup,USA,Dallas
INV04717,C0799,2022-12-26,2023-01-25,540107.42,43208.59,47555.33,535760.68,Overdue,REP03,East,2022,12,4,1,Company_799,Startup,USA,Los Angeles
INV04718,C0141,2023-10-28,2023-11-27,479054.15,38324.33,6417.57,510960.91,Paid,REP17,West,2023,10,4,0,Company_141,Enterprise,USA,Phoenix
INV04719,C0881,2023-01-01,2023-01-31,146324.16,11705.93,17434.18,140595.91,Paid,REP20,East,2023,1,1,0,Company_881,Government,Germany,London
INV04720,C0593,2022-05-11,2022-06-10,440014.04,35201.12,38425.56,436789.6,Paid,REP19,West,2022,5,2,0,Company_593,Non-profit,USA,Berlin
INV04721,C0492,2022-09-14,2022-10-14,65830.55,5266.44,3913.46,67183.53,Paid,REP09,North,2022,9,3,0,Company_492,Non-profit,UK,Philadelphia
INV04722,C0251,2022-04-25,2022-05-25,261676.36,20934.11,31882.58,250727.89,Paid,REP17,West,2022,4,2,0,Company_251,Enterprise,UK,Berlin
INV04723,C0576,2023-09-04,2023-10-04,671157.77,53692.62,82315.08,642535.31,Paid,REP17,North,2023,9,3,0,Company_576,Non-profit,France,Houston
INV04724,C0125,2024-12-13,2025-01-12,1679011.35,134320.91,190000.59,1623331.67,Paid,REP16,International,2024,12,4,0,Company_125,Enterprise,USA,Los Angeles
INV04725,C0197,2024-04-19,2024-05-19,731476.75,58518.14,227.28,789767.61,Overdue,REP03,North,2024,4,2,1,Company_197,Startup,USA,New York
INV04726,C0609,2022-01-28,2022-02-27,266852.46,21348.2,37515.93,250684.73,Paid,REP01,International,2022,1,1,0,Company_609,SMB,USA,London
INV04727,C0242,2024-12-16,2025-01-15,487769.64,39021.57,62514.72,464276.49,Paid,REP07,International,2024,12,4,0,Company_242,Enterprise,USA,New York
INV04728,C0570,2023-06-06,2023-07-06,187149.92,14971.99,5591.22,196530.69,Paid,REP19,South,2023,6,2,0,Company_570,Startup,Germany,Chicago
INV04729,C0778,2022-02-11,2022-03-13,483362.54,38669.0,64839.97,457191.57,Pending,REP23,South,2022,2,1,1,Company_778,Non-profit,Canada,New York
INV04730,C0321,2022-06-21,2022-07-21,700772.25,56061.78,30615.22,726218.81,Paid,REP01,East,2022,6,2,0,Company_321,SMB,Germany,Chicago
INV04731,C0270,2023-04-12,2023-05-12,977225.46,78178.04,96325.36,959078.14,Paid,REP12,South,2023,4,2,0,Company_270,Government,Canada,Philadelphia
INV04732,C0401,2023-03-15,2023-04-14,837951.79,67036.14,105926.59,799061.34,Paid,REP03,International,2023,3,1,0,Company_401,Startup,Germany,Phoenix
INV04733,C0422,2024-04-17,2024-05-17,633241.36,50659.31,44530.12,639370.55,Paid,REP19,North,2024,4,2,0,Company_422,Government,France,Berlin
INV04734,C0983,2024-03-25,2024-04-24,1349320.37,107945.63,23888.57,1433377.43,Paid,REP12,West,2024,3,1,0,Company_983,Government,USA,Phoenix
INV04735,C0274,2022-11-30,2022-12-30,912804.57,73024.37,126185.44,859643.5,Paid,REP13,International,2022,11,4,0,Company_274,Government,USA,New York
INV04736,C0354,2022-06-21,2022-07-21,1061913.05,84953.04,115363.44,1031502.65,Paid,REP23,South,2022,6,2,0,Company_354,Government,Germany,Berlin
INV04737,C0785,2024-03-19,2024-04-18,1339609.45,107168.76,114064.12,1332714.09,Paid,REP04,East,2024,3,1,0,Company_785,Non-profit,France,New York
INV04738,C0008,2023-12-10,2024-01-09,306761.25,24540.9,38379.2,292922.95,Paid,REP15,North,2023,12,4,0,Company_8,Startup,Canada,New York
INV04739,C0015,2023-02-01,2023-03-03,250705.81,20056.46,11567.89,259194.38,Paid,REP25,South,2023,2,1,0,Company_15,Government,USA,Philadelphia
INV04740,C0232,2023-07-15,2023-08-14,1098621.63,87889.73,120771.59,1065739.77,Paid,REP25,North,2023,7,3,0,Company_232,Enterprise,UK,London
INV04741,C0870,2023-07-09,2023-08-08,1560558.4,124844.67,203679.0,1481724.07,Pending,REP16,International,2023,7,3,1,Company_870,Government,France,Dallas
INV04742,C0863,2023-01-03,2023-02-02,810589.06,64847.12,39476.61,835959.57,Pending,REP20,South,2023,1,1,1,Company_863,Startup,USA,London
INV04743,C0727,2023-05-15,2023-06-14,357174.1,28573.93,22840.56,362907.47,Overdue,REP17,West,2023,5,2,1,Company_727,Government,USA,Berlin
INV04744,C0899,2022-08-01,2022-08-31,3020.48,241.64,264.69,2997.43,Paid,REP09,North,2022,8,3,0,Company_899,Enterprise,Germany,Philadelphia
INV04745,C0608,2024-07-20,2024-08-19,682425.19,54594.02,3828.94,733190.27,Paid,REP21,North,2024,7,3,0,Company_608,Enterprise,USA,Paris
INV04746,C0301,2024-04-10,2024-05-10,943838.3,75507.06,89098.07,930247.29,Overdue,REP14,International,2024,4,2,1,Company_301,Non-profit,France,Phoenix
INV04747,C0334,2022-11-19,2022-12-19,192478.36,15398.27,27632.52,180244.11,Paid,REP11,North,2022,11,4,0,Company_334,Non-profit,USA,Berlin
INV04748,C0573,2024-06-07,2024-07-07,620990.71,49679.26,49338.6,621331.37,Paid,REP25,International,2024,6,2,0,Company_573,Startup,USA,Dallas
INV04749,C0835,2022-12-25,2023-01-24,608888.47,48711.08,69002.62,588596.93,Paid,REP12,South,2022,12,4,0,Company_835,Non-profit,USA,Chicago
INV04750,C0812,2022-05-17,2022-06-16,323336.67,25866.93,32166.76,317036.84,Paid,REP06,East,2022,5,2,0,Company_812,SMB,USA,Dallas
INV04751,C0239,2022-05-26,2022-06-25,297171.46,23773.72,11068.78,309876.4,Pending,REP25,North,2022,5,2,1,Company_239,Non-profit,France,Philadelphia
INV04752,C0277,2023-01-04,2023-02-03,2527.86,202.23,343.66,2386.43,Paid,REP10,South,2023,1,1,0,Company_277,Non-profit,USA,Berlin
INV04753,C0414,2022-05-09,2022-06-08,740545.98,59243.68,776.91,799012.75,Paid,REP23,South,2022,5,2,0,Company_414,Government,USA,Los Angeles
INV04754,C0004,2022-02-08,2022-03-10,69411.84,5552.95,669.28,74295.51,Overdue,REP12,North,2022,2,1,1,Company_4,Non-profit,USA,London
INV04755,C0874,2023-01-11,2023-02-10,25697.42,2055.79,3488.56,24264.65,Paid,REP20,South,2023,1,1,0,Company_874,Government,USA,New York
INV04756,C0618,2024-05-16,2024-06-15,724470.14,57957.61,11914.27,770513.48,Paid,REP15,International,2024,5,2,0,Company_618,SMB,Canada,Paris
INV04757,C0063,2022-10-06,2022-11-05,920302.74,73624.22,91220.94,902706.02,Paid,REP19,South,2022,10,4,0,Company_63,Non-profit,USA,Los Angeles
INV04758,C0708,2024-07-10,2024-08-09,819237.19,65538.98,73013.93,811762.24,Pending,REP01,North,2024,7,3,1,Company_708,Startup,USA,Chicago
INV04759,C0753,2022-11-14,2022-12-14,667549.72,53403.98,16979.86,703973.84,Pending,REP05,South,2022,11,4,1,Company_753,Enterprise,Canada,Berlin
INV04760,C0845,2022-11-12,2022-12-12,141414.96,11313.2,12316.19,140411.97,Paid,REP11,North,2022,11,4,0,Company_845,Non-profit,USA,Berlin
INV04761,C0626,2022-05-25,2022-06-24,1024182.47,81934.6,25750.12,1080366.95,Paid,REP03,North,2022,5,2,0,Company_626,SMB,UK,Los Angeles
INV04762,C0429,2023-12-18,2024-01-17,1212136.02,96970.88,97820.22,1211286.68,Paid,REP22,West,2023,12,4,0,Company_429,Non-profit,USA,Berlin
INV04763,C0949,2023-09-14,2023-10-14,920935.14,73674.81,110685.38,883924.57,Paid,REP24,International,2023,9,3,0,Company_949,Non-profit,USA,Berlin
INV04764,C0987,2023-02-16,2023-03-18,894414.47,71553.16,6038.73,959928.9,Paid,REP18,West,2023,2,1,0,Company_987,Non-profit,UK,Chicago
INV04765,C0582,2023-04-13,2023-05-13,395800.66,31664.05,56331.08,371133.63,Paid,REP06,East,2023,4,2,0,Company_582,Non-profit,USA,Phoenix
INV04766,C0409,2022-02-14,2022-03-16,548853.09,43908.25,29068.54,563692.8,Paid,REP17,East,2022,2,1,0,Company_409,Non-profit,USA,Paris
INV04767,C0921,2024-02-23,2024-03-24,221548.6,17723.89,10719.21,228553.28,Overdue,REP01,North,2024,2,1,1,Company_921,Startup,USA,Los Angeles
INV04768,C0131,2023-11-25,2023-12-25,708226.05,56658.08,59027.19,705856.94,Paid,REP06,International,2023,11,4,0,Company_131,Startup,USA,Phoenix
INV04769,C0218,2023-10-28,2023-11-27,1362710.1,109016.81,24893.6,1446833.31,Paid,REP21,East,2023,10,4,0,Company_218,Government,Canada,Paris
INV04770,C0970,2024-08-28,2024-09-27,388983.3,31118.66,21164.75,398937.21,Cancelled,REP06,South,2024,8,3,0,Company_970,Non-profit,UK,Los Angeles
INV04771,C0127,2023-05-24,2023-06-23,726800.34,58144.03,97412.39,687531.98,Pending,REP01,East,2023,5,2,1,Company_127,Non-profit,USA,London
INV04772,C0442,2024-01-29,2024-02-28,1098400.64,87872.05,110466.37,1075806.32,Paid,REP04,International,2024,1,1,0,Company_442,Non-profit,Germany,Phoenix
INV04773,C0968,2022-08-03,2022-09-02,111871.4,8949.71,10472.42,110348.69,Paid,REP25,West,2022,8,3,0,Company_968,Non-profit,USA,Paris
INV04774,C0158,2024-04-05,2024-05-05,78336.04,6266.88,1075.3,83527.62,Paid,REP10,North,2024,4,2,0,Company_158,Non-profit,USA,Philadelphia
INV04775,C0627,2024-08-08,2024-09-07,925225.9,74018.07,98321.63,900922.34,Pending,REP19,International,2024,8,3,1,Company_627,Government,UK,Los Angeles
INV04776,C0936,2023-09-02,2023-10-02,1212594.67,97007.57,151231.35,1158370.89,Paid,REP13,East,2023,9,3,0,Company_936,Enterprise,France,Houston
INV04777,C0606,2022-03-25,2022-04-24,419919.95,33593.6,27855.23,425658.32,Paid,REP11,International,2022,3,1,0,Company_606,Startup,USA,Houston
INV04778,C0429,2023-08-21,2023-09-20,174105.06,13928.4,20925.76,167107.7,Paid,REP07,International,2023,8,3,0,Company_429,Non-profit,USA,Berlin
INV04779,C0228,2024-07-20,2024-08-19,775112.65,62009.01,55881.99,781239.67,Paid,REP08,International,2024,7,3,0,Company_228,SMB,France,London
INV04780,C0314,2023-02-14,2023-03-16,360866.91,28869.35,10622.21,379114.05,Paid,REP07,North,2023,2,1,0,Company_314,Enterprise,France,Dallas
INV04781,C0199,2023-04-21,2023-05-21,628719.15,50297.53,10057.07,668959.61,Pending,REP11,West,2023,4,2,1,Company_199,Non-profit,USA,Berlin
INV04782,C0513,2024-12-06,2025-01-05,369530.73,29562.46,10208.79,388884.4,Paid,REP09,North,2024,12,4,0,Company_513,Enterprise,France,London
INV04783,C0566,2024-04-09,2024-05-09,864471.18,69157.69,94803.3,838825.57,Paid,REP18,West,2024,4,2,0,Company_566,Government,USA,Chicago
INV04784,C0085,2023-11-23,2023-12-23,260946.96,20875.76,13509.61,268313.11,Paid,REP05,East,2023,11,4,0,Company_85,Enterprise,Germany,Los Angeles
INV04785,C0340,2023-04-27,2023-05-27,87030.28,6962.42,9781.25,84211.45,Paid,REP22,International,2023,4,2,0,Company_340,Government,UK,Chicago
INV04786,C0343,2023-12-24,2024-01-23,599669.8,47973.58,50993.93,596649.45,Pending,REP25,North,2023,12,4,1,Company_343,Startup,USA,Dallas
INV04787,C0339,2023-10-27,2023-11-26,365040.82,29203.27,3050.08,391194.01,Paid,REP15,North,2023,10,4,0,Company_339,Non-profit,France,Dallas
