customer_id,age,gender,city_tier,loyalty_years,preferred_category,churned
CUST01814,61,F,1,2.37,Electronics,0
CUST01815,28,M,1,1.01,Automotive,0
CUST01816,70,F,1,1.84,Books,0
CUST01817,48,M,1,2.78,Toys,0
CUST01818,50,M,2,0.97,Automotive,0
CUST01819,47,F,2,1.01,Automotive,0
CUST01820,45,F,2,1.38,Toys,0
CUST01821,60,F,1,1.5,Beauty,0
CUST01822,60,M,2,6.58,Electronics,0
CUST01823,31,F,3,0.4,Books,1
CUST01824,19,M,1,0.94,Books,1
CUST01825,45,F,1,0.51,Food & Beverage,0
CUST01826,42,F,3,4.36,Sports,0
CUST01827,24,F,2,2.68,Beauty,1
CUST01828,66,M,2,1.43,Automotive,0
CUST01829,35,M,2,3.19,Sports,0
CUST01830,51,M,2,0.29,Electronics,0
CUST01831,39,F,2,0.24,Books,0
CUST01832,34,M,1,5.86,Home & Garden,0
CUST01833,65,F,2,8.11,Clothing,0
CUST01834,46,F,1,2.51,Groceries,0
CUST01835,37,M,2,1.71,Home & Garden,1
CUST01836,34,M,3,7.83,Toys,1
CUST01837,61,F,3,4.41,Electronics,1
CUST01838,58,F,2,3.07,Groceries,0
CUST01839,33,M,3,0.88,Beauty,0
CUST01840,54,M,3,2.14,Automotive,0
CUST01841,61,F,3,3.66,Groceries,0
CUST01842,46,F,3,0.84,Books,0
CUST01843,21,F,1,2.06,Clothing,1
CUST01844,29,M,3,6.98,Automotive,1
CUST01845,38,M,3,2.72,Electronics,0
CUST01846,34,F,3,2.64,Electronics,0
CUST01847,19,M,1,7.91,Books,0
CUST01848,70,F,3,2.2,Beauty,0
CUST01849,64,F,2,1.94,Electronics,0
CUST01850,70,M,2,0.26,Books,1
CUST01851,67,M,3,2.39,Clothing,1
CUST01852,34,F,1,3.59,Automotive,0
CUST01853,68,M,3,8.8,Toys,0
CUST01854,62,M,2,1.84,Automotive,1
CUST01855,57,M,3,1.35,Books,0
CUST01856,18,M,2,0.51,Beauty,0
CUST01857,57,M,3,0.09,Books,0
CUST01858,59,F,3,1.3,Electronics,0
CUST01859,74,M,2,3.58,Home & Garden,0
CUST01860,33,M,1,0.04,Sports,0
CUST01861,30,M,3,0.16,Clothing,1
CUST01862,29,M,2,4.08,Automotive,1
CUST01863,65,F,2,0.39,Sports,1
CUST01864,46,M,2,5.56,Automotive,0
CUST01865,61,M,2,0.9,Beauty,0
CUST01866,27,F,2,6.88,Home & Garden,1
CUST01867,66,M,2,1.82,Groceries,0
CUST01868,40,M,1,0.51,Clothing,1
CUST01869,72,M,3,6.07,Toys,0
CUST01870,37,M,2,1.44,Food & Beverage,1
CUST01871,39,F,2,0.4,Home & Garden,0
CUST01872,30,M,1,1.35,Automotive,1
CUST01873,46,F,2,4.87,Toys,0
CUST01874,68,M,1,0.05,Electronics,1
CUST01875,71,M,2,1.21,Groceries,0
CUST01876,58,M,2,0.32,Clothing,0
CUST01877,24,M,1,2.34,Food & Beverage,0
CUST01878,45,F,3,1.75,Home & Garden,1
CUST01879,23,F,1,3.83,Food & Beverage,0
CUST01880,52,M,2,0.94,Toys,0
CUST01881,28,F,3,0.47,Electronics,0
CUST01882,38,F,2,2.83,Home & Garden,0
CUST01883,30,F,1,1.57,Beauty,0
CUST01884,59,F,1,0.5,Automotive,0
CUST01885,71,F,3,1.04,Electronics,0
CUST01886,64,F,3,1.63,Groceries,0
CUST01887,65,F,2,8.42,Electronics,1
CUST01888,50,F,3,15.58,Automotive,0
CUST01889,47,F,3,1.69,Beauty,1
CUST01890,61,M,3,2.75,Clothing,0
CUST01891,62,F,1,5.39,Clothing,0
CUST01892,72,F,2,1.01,Clothing,0
CUST01893,28,F,1,7.24,Books,0
CUST01894,67,M,3,5.19,Automotive,0
CUST01895,70,F,2,1.11,Beauty,1
CUST01896,39,F,2,0.99,Beauty,1
CUST01897,66,M,2,25.07,Books,0
CUST01898,74,M,2,0.08,Electronics,0
CUST01899,33,F,3,5.63,Home & Garden,1
CUST01900,23,F,2,6.41,Home & Garden,0
CUST01901,52,F,1,0.12,Sports,0
CUST01902,41,M,2,2.35,Sports,1
CUST01903,65,F,2,1.89,Toys,1
CUST01904,51,M,2,0.2,Home & Garden,0
CUST01905,63,M,1,7.56,Sports,1
CUST01906,33,F,3,1.39,Clothing,0
CUST01907,38,F,2,4.35,Groceries,1
CUST01908,37,M,2,6.12,Food & Beverage,0
CUST01909,36,M,1,2.3,Home & Garden,0
CUST01910,66,F,2,0.06,Food & Beverage,1
CUST01911,20,M,3,0.26,Toys,0
CUST01912,47,F,2,0.84,Beauty,1
CUST01913,27,M,3,1.0,Automotive,0
CUST01914,74,F,2,4.65,Home & Garden,1
CUST01915,73,F,3,2.99,Books,0
CUST01916,58,F,2,5.89,Automotive,0
CUST01917,38,M,3,1.54,Home & Garden,0
CUST01918,56,F,2,1.09,Beauty,0
CUST01919,71,M,1,2.23,Food & Beverage,0
CUST01920,34,F,1,5.0,Toys,1
CUST01921,68,M,1,0.18,Clothing,0
CUST01922,66,M,3,2.85,Books,1
CUST01923,44,M,2,3.89,Sports,0
CUST01924,60,M,3,0.14,Home & Garden,0
CUST01925,35,F,3,0.75,Food & Beverage,1
CUST01926,46,F,2,1.95,Food & Beverage,0
CUST01927,37,F,2,3.84,Clothing,0
CUST01928,74,F,1,1.09,Sports,1
CUST01929,39,F,1,3.02,Clothing,0
CUST01930,63,F,1,0.19,Beauty,1
CUST01931,69,M,1,2.04,Groceries,0
CUST01932,42,F,1,1.16,Clothing,0
CUST01933,42,F,2,3.13,Automotive,0
CUST01934,51,F,3,1.97,Automotive,0
CUST01935,59,F,3,3.17,Books,1
CUST01936,60,M,1,1.81,Food & Beverage,0
CUST01937,23,M,1,1.37,Books,1
CUST01938,30,F,3,2.01,Home & Garden,1
CUST01939,18,M,1,1.16,Toys,1
CUST01940,53,F,1,5.76,Groceries,1
CUST01941,64,F,1,0.3,Food & Beverage,1
CUST01942,31,F,3,0.69,Books,0
CUST01943,37,F,2,3.91,Books,0
CUST01944,35,M,3,1.67,Automotive,1
CUST01945,41,F,3,0.4,Beauty,1
CUST01946,19,F,1,4.95,Books,0
CUST01947,58,M,2,0.33,Automotive,0
CUST01948,25,F,3,8.77,Automotive,0
CUST01949,67,M,2,0.56,Home & Garden,0
CUST01950,67,M,3,1.61,Clothing,0
CUST01951,60,M,3,1.41,Clothing,1
CUST01952,23,F,1,3.82,Books,1
CUST01953,73,F,3,6.96,Food & Beverage,1
CUST01954,55,M,3,0.56,Clothing,1
CUST01955,52,F,2,0.79,Books,0
CUST01956,30,F,1,3.07,Electronics,0
CUST01957,21,F,3,1.0,Electronics,0
CUST01958,41,F,3,0.78,Sports,1
CUST01959,26,F,3,2.15,Books,0
CUST01960,41,F,2,0.32,Clothing,0
CUST01961,70,M,1,6.93,Clothing,0
CUST01962,67,M,1,1.08,Books,1
CUST01963,29,M,1,4.63,Sports,1
CUST01964,43,F,3,4.21,Groceries,0
CUST01965,65,F,2,0.35,Home & Garden,1
CUST01966,25,M,3,2.56,Clothing,1
CUST01967,74,F,3,2.18,Automotive,0
CUST01968,55,F,2,7.34,Electronics,0
CUST01969,20,M,3,3.76,Automotive,0
CUST01970,49,F,3,4.26,Clothing,0
CUST01971,46,F,2,1.68,Beauty,1
CUST01972,21,M,3,3.62,Food & Beverage,1
CUST01973,25,M,1,5.48,Automotive,1
CUST01974,45,F,2,15.85,Food & Beverage,0
CUST01975,48,F,2,1.91,Groceries,0
CUST01976,32,F,3,5.8,Books,1
CUST01977,67,M,2,6.16,Automotive,0
CUST01978,56,F,2,0.58,Food & Beverage,1
CUST01979,25,F,1,7.92,Beauty,1
CUST01980,18,F,1,0.44,Automotive,0
CUST01981,58,M,3,3.66,Electronics,1
CUST01982,42,M,1,0.4,Home & Garden,0
CUST01983,50,F,2,0.58,Sports,0
CUST01984,65,F,3,1.26,Automotive,0
CUST01985,22,F,1,1.52,Groceries,0
CUST01986,23,M,3,3.53,Clothing,0
CUST01987,68,F,3,4.09,Automotive,1
CUST01988,61,F,2,1.19,Sports,0
CUST01989,32,M,2,9.94,Groceries,0
CUST01990,45,F,1,0.14,Sports,0
CUST01991,30,M,1,1.7,Groceries,0
CUST01992,25,F,1,0.38,Clothing,1
CUST01993,27,F,2,0.29,Groceries,1
CUST01994,43,M,3,0.37,Clothing,0
CUST01995,50,F,2,0.37,Toys,0
CUST01996,40,M,2,2.38,Home & Garden,1
CUST01997,71,M,1,3.26,Groceries,0
CUST01998,26,M,1,6.54,Clothing,0
CUST01999,62,M,2,2.05,Electronics,0
CUST02000,41,F,1,1.06,Toys,0
CUST02001,37,F,2,2.36,Clothing,0
CUST02002,25,F,1,13.98,Books,0
CUST02003,45,F,1,6.61,Automotive,0
CUST02004,57,F,1,7.21,Food & Beverage,0
CUST02005,49,M,2,0.98,Toys,0
CUST02006,45,M,3,0.83,Home & Garden,1
CUST02007,35,M,2,6.12,Toys,0
CUST02008,35,F,3,0.76,Toys,1
CUST02009,68,M,2,0.94,Automotive,1
CUST02010,73,M,2,2.51,Home & Garden,1
CUST02011,56,M,2,3.44,Electronics,1
CUST02012,43,M,3,0.37,Automotive,0
CUST02013,60,M,2,4.9,Home & Garden,1
CUST02014,65,F,2,4.85,Clothing,0
CUST02015,43,F,3,0.34,Home & Garden,1
CUST02016,39,F,3,0.71,Clothing,1
CUST02017,53,M,1,1.09,Clothing,0
CUST02018,52,F,2,0.34,Groceries,1
CUST02019,18,M,2,4.25,Toys,0
CUST02020,42,M,3,0.89,Automotive,1
CUST02021,45,F,3,3.7,Sports,1
CUST02022,54,M,1,0.24,Electronics,0
CUST02023,40,M,2,1.29,Food & Beverage,0
CUST02024,71,M,3,0.74,Sports,1
CUST02025,23,F,2,4.37,Groceries,0
CUST02026,25,M,2,1.37,Toys,0
CUST02027,43,F,3,2.47,Toys,0
CUST02028,67,M,2,4.86,Books,0
CUST02029,56,F,3,2.16,Clothing,0
CUST02030,69,F,1,2.55,Toys,0
CUST02031,68,M,1,9.8,Clothing,0
CUST02032,65,F,3,1.16,Food & Beverage,0
CUST02033,43,M,1,1.43,Electronics,0
CUST02034,66,M,2,2.58,Beauty,0
CUST02035,52,F,2,0.92,Beauty,0
CUST02036,19,F,1,5.28,Clothing,0
CUST02037,59,F,1,7.13,Clothing,0
CUST02038,43,M,1,1.4,Clothing,0
CUST02039,42,M,2,4.55,Toys,1
CUST02040,55,M,3,9.77,Beauty,0
CUST02041,46,M,2,8.89,Groceries,0
CUST02042,19,F,3,1.32,Beauty,1
CUST02043,70,M,2,16.32,Food & Beverage,0
CUST02044,24,M,3,2.78,Groceries,0
CUST02045,71,M,2,1.0,Clothing,0
CUST02046,40,F,2,1.41,Electronics,0
CUST02047,22,F,2,1.03,Home & Garden,1
CUST02048,64,M,2,1.39,Automotive,0
CUST02049,18,F,2,0.73,Automotive,1
CUST02050,54,F,3,6.91,Automotive,0
CUST02051,66,M,2,2.0,Groceries,0
CUST02052,21,F,1,2.18,Sports,0
CUST02053,51,M,3,6.23,Food & Beverage,1
CUST02054,25,M,3,0.94,Automotive,1
CUST02055,36,F,1,2.36,Clothing,1
CUST02056,72,M,1,1.96,Beauty,0
CUST02057,35,F,2,0.56,Food & Beverage,0
CUST02058,69,F,3,2.06,Groceries,0
CUST02059,48,F,2,0.49,Electronics,0
CUST02060,44,M,2,0.18,Groceries,0
CUST02061,28,M,3,4.59,Sports,0
CUST02062,34,M,1,1.12,Clothing,0
CUST02063,27,M,1,5.97,Beauty,0
CUST02064,32,F,3,4.49,Food & Beverage,0
CUST02065,19,F,3,1.92,Automotive,0
CUST02066,30,M,1,2.22,Home & Garden,0
CUST02067,39,F,3,3.55,Groceries,0
CUST02068,24,F,3,1.77,Books,0
CUST02069,42,M,1,2.22,Food & Beverage,0
CUST02070,45,M,1,2.39,Clothing,0
CUST02071,34,M,1,0.67,Toys,0
CUST02072,37,F,3,5.68,Electronics,0
CUST02073,33,F,3,4.61,Clothing,1
CUST02074,33,M,1,0.75,Toys,0
CUST02075,30,F,1,1.89,Books,1
CUST02076,33,M,1,2.16,Home & Garden,0
CUST02077,51,M,1,17.59,Toys,0
CUST02078,56,M,2,5.89,Toys,0
CUST02079,65,F,1,0.66,Electronics,1
CUST02080,73,F,2,0.26,Books,1
CUST02081,69,M,3,2.38,Beauty,0
CUST02082,59,M,3,2.4,Beauty,0
CUST02083,73,F,1,4.39,Books,0
CUST02084,25,F,3,0.72,Clothing,1
CUST02085,43,M,2,2.25,Books,0
CUST02086,25,F,1,2.82,Clothing,0
CUST02087,45,F,1,5.32,Toys,0
CUST02088,47,F,2,10.01,Clothing,0
CUST02089,54,F,2,0.89,Electronics,0
CUST02090,36,M,3,1.74,Books,0
CUST02091,31,M,2,0.92,Toys,0
CUST02092,26,M,2,0.73,Electronics,0
CUST02093,51,M,2,4.05,Sports,0
CUST02094,39,M,1,2.19,Sports,0
CUST02095,25,F,3,2.25,Automotive,0
CUST02096,59,F,2,4.55,Home & Garden,1
CUST02097,53,F,3,0.18,Toys,0
CUST02098,64,F,2,0.69,Automotive,0
CUST02099,39,F,2,2.87,Sports,0
CUST02100,72,M,3,0.98,Electronics,0
CUST02101,49,M,2,1.26,Clothing,0
CUST02102,62,M,1,11.71,Electronics,0
CUST02103,29,M,3,3.99,Food & Beverage,1
CUST02104,60,F,1,1.23,Sports,0
CUST02105,61,M,2,4.12,Books,0
CUST02106,20,F,2,1.85,Books,1
CUST02107,25,M,2,0.51,Food & Beverage,1
CUST02108,39,M,2,0.58,Sports,1
CUST02109,39,F,3,0.71,Electronics,0
CUST02110,31,M,2,1.46,Home & Garden,0
CUST02111,64,F,2,0.61,Food & Beverage,0
CUST02112,25,M,3,4.4,Beauty,1
CUST02113,48,F,3,2.82,Home & Garden,0
CUST02114,69,M,2,1.65,Electronics,0
CUST02115,62,F,3,0.25,Automotive,1
CUST02116,18,F,2,4.11,Books,0
CUST02117,25,F,2,0.59,Clothing,1
CUST02118,74,M,3,2.2,Automotive,0
CUST02119,37,M,1,4.66,Sports,1
CUST02120,62,M,3,0.53,Home & Garden,0
CUST02121,25,F,3,7.56,Automotive,0
CUST02122,49,F,1,2.01,Beauty,1
CUST02123,70,F,2,4.07,Home & Garden,0
CUST02124,29,M,3,1.5,Electronics,0
CUST02125,34,M,3,3.08,Home & Garden,0
CUST02126,65,M,3,3.44,Food & Beverage,1
CUST02127,73,F,2,4.29,Books,0
CUST02128,72,M,1,2.72,Automotive,0
CUST02129,72,F,3,2.26,Automotive,1
CUST02130,47,M,3,0.71,Books,0
CUST02131,51,F,3,0.82,Electronics,0
CUST02132,52,F,3,3.65,Food & Beverage,1
CUST02133,41,F,2,0.4,Books,1
CUST02134,67,F,1,3.02,Sports,0
CUST02135,53,F,3,0.63,Clothing,1
CUST02136,70,F,3,0.95,Clothing,1
CUST02137,65,M,2,5.86,Beauty,0
CUST02138,39,F,3,2.91,Food & Beverage,0
CUST02139,46,F,3,5.11,Clothing,1
CUST02140,54,F,1,6.8,Food & Beverage,1
CUST02141,35,M,3,4.13,Clothing,0
CUST02142,63,M,1,12.27,Automotive,1
CUST02143,22,F,1,1.73,Sports,0
CUST02144,18,M,2,3.22,Home & Garden,0
CUST02145,34,M,1,2.58,Sports,0
CUST02146,54,M,2,7.07,Food & Beverage,0
CUST02147,70,F,2,3.39,Automotive,0
CUST02148,61,M,3,3.75,Groceries,0
CUST02149,49,M,1,0.61,Clothing,1
CUST02150,41,M,1,0.5,Beauty,0
CUST02151,20,F,3,0.35,Electronics,0
CUST02152,59,M,1,0.21,Sports,1
CUST02153,37,F,1,1.64,Clothing,0
CUST02154,26,F,3,3.88,Sports,0
CUST02155,34,F,3,9.81,Clothing,1
CUST02156,62,M,3,1.22,Groceries,1
CUST02157,30,F,2,2.04,Groceries,0
CUST02158,52,M,3,0.45,Automotive,1
CUST02159,58,F,2,2.47,Groceries,1
CUST02160,54,M,1,0.18,Food & Beverage,1
CUST02161,34,M,2,0.05,Groceries,0
CUST02162,74,M,3,0.33,Books,1
CUST02163,56,M,2,1.65,Food & Beverage,0
CUST02164,57,F,2,0.2,Toys,1
CUST02165,63,M,1,1.26,Automotive,0
CUST02166,57,F,2,0.15,Automotive,0
CUST02167,24,M,1,4.12,Food & Beverage,0
CUST02168,67,M,2,4.8,Electronics,0
CUST02169,52,F,1,1.47,Books,0
CUST02170,48,F,3,0.98,Toys,1
CUST02171,22,M,2,5.76,Sports,1
CUST02172,47,F,2,0.09,Electronics,1
CUST02173,36,F,3,1.48,Sports,0
CUST02174,71,F,1,5.26,Sports,0
CUST02175,62,M,3,1.54,Automotive,0
CUST02176,26,M,2,3.92,Groceries,1
CUST02177,36,F,3,2.78,Home & Garden,1
CUST02178,32,M,2,0.16,Beauty,1
CUST02179,32,M,3,2.73,Electronics,0
CUST02180,55,M,3,2.11,Automotive,1
CUST02181,72,M,3,0.93,Home & Garden,0
CUST02182,70,M,1,3.97,Books,1
CUST02183,43,M,2,3.46,Toys,0
CUST02184,54,F,3,2.25,Toys,1
CUST02185,46,F,1,0.4,Food & Beverage,1
CUST02186,43,F,2,2.13,Groceries,1
CUST02187,35,M,2,3.22,Automotive,0
CUST02188,22,F,1,1.92,Home & Garden,0
CUST02189,71,M,3,1.45,Home & Garden,0
CUST02190,21,M,2,1.11,Clothing,1
CUST02191,37,M,2,2.43,Sports,0
CUST02192,40,M,2,0.26,Food & Beverage,1
CUST02193,27,M,2,3.34,Automotive,1
CUST02194,72,M,2,0.13,Beauty,0
CUST02195,56,F,3,5.66,Beauty,0
CUST02196,19,M,3,0.14,Clothing,1
CUST02197,27,M,2,1.15,Home & Garden,0
CUST02198,64,M,3,0.16,Home & Garden,1
CUST02199,73,F,2,0.24,Sports,1
CUST02200,26,F,2,0.38,Groceries,1
CUST02201,20,M,3,1.97,Food & Beverage,1
CUST02202,33,M,3,1.84,Beauty,1
CUST02203,57,M,3,2.32,Sports,0
CUST02204,41,M,2,0.11,Sports,0
CUST02205,60,F,1,1.01,Automotive,0
CUST02206,61,F,1,2.69,Sports,0
CUST02207,53,F,2,2.69,Home & Garden,0
CUST02208,39,M,2,0.23,Clothing,0
CUST02209,39,F,3,1.03,Sports,1
CUST02210,74,M,3,0.58,Food & Beverage,1
CUST02211,74,M,1,3.11,Clothing,1
CUST02212,27,F,2,3.64,Books,0
CUST02213,28,F,2,4.07,Clothing,0
CUST02214,43,F,1,6.98,Home & Garden,0
CUST02215,46,M,3,1.19,Home & Garden,0
CUST02216,27,F,2,4.51,Automotive,0
CUST02217,70,F,3,0.01,Automotive,1
CUST02218,27,F,2,8.34,Home & Garden,0
CUST02219,33,F,1,1.95,Books,0
CUST02220,50,M,3,2.9,Toys,0
CUST02221,19,M,3,2.04,Home & Garden,0
CUST02222,36,M,1,4.28,Beauty,1
CUST02223,60,M,1,0.37,Automotive,1
CUST02224,44,F,2,11.34,Beauty,0
CUST02225,50,F,2,0.8,Groceries,0
CUST02226,18,F,2,4.37,Home & Garden,1
CUST02227,58,F,2,2.2,Home & Garden,0
CUST02228,38,M,3,2.38,Home & Garden,0
CUST02229,33,F,2,0.04,Food & Beverage,0
CUST02230,33,M,3,1.48,Books,0
CUST02231,69,M,3,1.74,Sports,0
CUST02232,68,M,2,2.48,Electronics,1
CUST02233,42,M,2,2.32,Sports,0
CUST02234,58,M,1,10.25,Books,0
CUST02235,26,F,3,3.0,Food & Beverage,0
CUST02236,73,F,2,1.88,Toys,0
CUST02237,20,F,1,12.24,Sports,0
CUST02238,42,F,2,7.66,Books,0
CUST02239,60,M,1,1.54,Electronics,0
CUST02240,26,M,2,4.73,Home & Garden,0
CUST02241,55,F,3,4.63,Electronics,1
CUST02242,51,M,3,1.4,Electronics,1
CUST02243,18,M,2,0.06,Automotive,1
CUST02244,41,M,2,2.19,Automotive,0
CUST02245,66,F,2,2.64,Beauty,0
CUST02246,26,M,2,0.21,Beauty,0
CUST02247,67,F,2,3.26,Groceries,0
CUST02248,56,M,1,0.3,Food & Beverage,0
CUST02249,69,M,3,4.67,Clothing,0
CUST02250,71,M,3,2.58,Electronics,0
CUST02251,69,F,2,3.36,Home & Garden,0
CUST02252,36,M,3,4.22,Books,0
CUST02253,64,M,2,8.46,Food & Beverage,0
CUST02254,40,M,1,5.5,Home & Garden,0
CUST02255,72,F,2,1.53,Clothing,0
CUST02256,67,F,1,5.11,Books,1
CUST02257,43,M,2,5.05,Beauty,1
CUST02258,46,F,3,1.33,Sports,0
CUST02259,38,M,3,0.58,Home & Garden,0
CUST02260,30,F,2,5.61,Food & Beverage,0
CUST02261,40,M,3,0.59,Automotive,0
CUST02262,67,F,2,8.3,Clothing,0
CUST02263,29,F,2,1.63,Books,1
CUST02264,35,F,1,0.24,Electronics,0
CUST02265,21,M,2,0.51,Sports,0
CUST02266,52,M,2,2.11,Automotive,0
CUST02267,73,F,3,0.45,Home & Garden,0
CUST02268,44,M,3,1.34,Electronics,1
CUST02269,28,M,3,3.34,Sports,0
CUST02270,70,M,3,4.42,Automotive,1
CUST02271,44,F,2,1.33,Clothing,1
CUST02272,21,F,1,6.6,Electronics,0
CUST02273,36,F,1,2.59,Automotive,0
CUST02274,43,F,2,4.38,Automotive,1
CUST02275,46,M,3,1.91,Clothing,0
CUST02276,47,F,2,7.87,Automotive,0
CUST02277,72,M,1,2.43,Groceries,1
CUST02278,63,F,1,0.11,Beauty,0
CUST02279,25,M,2,0.08,Groceries,0
CUST02280,54,M,2,0.48,Home & Garden,1
CUST02281,26,M,2,1.26,Toys,0
CUST02282,57,M,1,0.15,Automotive,0
CUST02283,20,M,2,0.79,Clothing,1
CUST02284,24,M,2,0.28,Food & Beverage,0
CUST02285,52,F,2,0.78,Clothing,1
CUST02286,33,F,3,2.96,Food & Beverage,1
CUST02287,40,M,2,4.21,Groceries,0
CUST02288,58,F,3,5.66,Home & Garden,0
CUST02289,46,M,3,1.24,Groceries,0
CUST02290,22,M,1,5.73,Toys,0
CUST02291,70,M,3,0.62,Beauty,0
CUST02292,34,F,3,1.84,Food & Beverage,0
CUST02293,58,M,1,0.25,Books,0
CUST02294,31,F,2,0.89,Groceries,1
CUST02295,55,F,3,0.61,Toys,0
CUST02296,38,M,2,0.2,Toys,0
CUST02297,31,M,1,0.07,Books,1
CUST02298,71,F,2,1.85,Automotive,0
CUST02299,71,M,1,0.7,Books,1
CUST02300,70,M,3,1.9,Electronics,0
CUST02301,42,F,3,6.66,Electronics,0
CUST02302,62,M,3,1.15,Sports,0
CUST02303,49,M,2,0.08,Automotive,0
CUST02304,21,F,1,3.55,Clothing,1
CUST02305,50,M,2,1.53,Groceries,0
CUST02306,30,F,3,5.63,Home & Garden,0
CUST02307,68,F,1,9.01,Beauty,1
CUST02308,24,M,3,1.71,Automotive,0
CUST02309,48,M,2,1.27,Home & Garden,0
CUST02310,65,M,2,6.31,Groceries,1
CUST02311,69,F,1,0.33,Home & Garden,1
CUST02312,27,F,2,1.81,Home & Garden,0
CUST02313,73,M,3,8.33,Sports,1
CUST02314,61,F,2,2.14,Clothing,0
CUST02315,43,F,3,11.27,Clothing,1
CUST02316,50,M,3,0.78,Automotive,1
CUST02317,66,F,2,3.56,Groceries,0
CUST02318,74,F,3,6.19,Sports,1
CUST02319,57,M,1,3.95,Beauty,0
CUST02320,35,F,2,0.79,Beauty,1
CUST02321,73,F,1,2.22,Beauty,0
CUST02322,58,F,3,1.31,Beauty,0
CUST02323,61,F,1,0.87,Beauty,1
CUST02324,18,F,3,0.79,Books,0
CUST02325,30,M,1,0.98,Sports,1
CUST02326,43,M,3,0.91,Books,1
CUST02327,29,M,2,0.22,Electronics,0
CUST02328,32,F,3,5.59,Automotive,0
CUST02329,32,F,3,0.4,Food & Beverage,0
CUST02330,51,F,1,0.04,Home & Garden,1
CUST02331,56,M,2,1.55,Electronics,0
CUST02332,72,F,2,6.92,Books,0
CUST02333,48,M,3,2.27,Electronics,0
CUST02334,57,M,1,3.77,Food & Beverage,0
CUST02335,26,F,2,5.88,Automotive,0
CUST02336,18,M,2,2.45,Books,1
CUST02337,18,M,3,3.95,Beauty,0
CUST02338,41,M,3,1.14,Sports,0
CUST02339,65,M,2,4.91,Home & Garden,1
CUST02340,62,M,1,6.26,Sports,0
CUST02341,41,F,3,0.17,Sports,1
CUST02342,30,F,3,5.22,Home & Garden,0
CUST02343,62,M,3,1.4,Groceries,1
CUST02344,39,M,3,4.19,Electronics,0
CUST02345,67,F,3,1.08,Electronics,0
CUST02346,54,F,1,0.71,Toys,1
CUST02347,70,F,3,6.57,Clothing,1
CUST02348,74,M,2,2.94,Sports,0
CUST02349,25,M,2,2.2,Electronics,0
CUST02350,69,M,2,9.03,Sports,0
CUST02351,57,M,2,7.34,Food & Beverage,0
CUST02352,22,M,3,2.42,Automotive,0
CUST02353,54,M,1,9.09,Food & Beverage,0
CUST02354,45,F,1,1.96,Toys,0
CUST02355,39,F,1,6.04,Books,0
CUST02356,26,M,1,0.59,Home & Garden,0
CUST02357,18,F,3,2.07,Beauty,0
CUST02358,55,F,3,1.5,Books,0
CUST02359,48,F,2,4.67,Automotive,0
CUST02360,57,M,1,3.71,Automotive,0
CUST02361,61,M,2,1.81,Groceries,1
CUST02362,49,M,2,1.41,Automotive,0
CUST02363,25,F,1,0.71,Groceries,0
CUST02364,54,F,3,0.92,Automotive,0
CUST02365,42,F,1,1.06,Books,0
CUST02366,74,F,2,5.99,Toys,1
CUST02367,33,F,2,1.28,Groceries,0
CUST02368,50,F,3,1.06,Sports,1
CUST02369,71,F,1,10.78,Electronics,1
CUST02370,66,F,3,0.05,Food & Beverage,1
CUST02371,74,M,3,0.61,Beauty,0
CUST02372,31,F,2,0.77,Groceries,1
CUST02373,56,F,3,1.08,Electronics,1
CUST02374,69,M,3,7.94,Automotive,1
CUST02375,61,F,1,3.13,Groceries,1
CUST02376,44,F,2,1.34,Clothing,0
CUST02377,60,F,3,2.47,Books,1
CUST02378,40,F,3,12.5,Books,0
CUST02379,25,F,2,4.95,Books,1
CUST02380,61,M,1,1.68,Automotive,0
CUST02381,30,F,2,2.96,Sports,0
CUST02382,47,M,2,2.9,Food & Beverage,0
CUST02383,58,F,3,0.56,Sports,1
CUST02384,51,M,2,9.8,Beauty,0
CUST02385,23,M,3,0.31,Beauty,0
CUST02386,44,F,3,2.76,Groceries,0
CUST02387,35,F,1,0.74,Toys,0
CUST02388,26,F,3,0.2,Toys,0
CUST02389,19,F,3,0.5,Clothing,1
CUST02390,48,M,2,6.04,Automotive,1
CUST02391,68,F,2,0.73,Beauty,0
CUST02392,25,M,3,6.54,Clothing,1
CUST02393,55,M,2,0.55,Sports,1
CUST02394,24,F,3,0.73,Groceries,1
CUST02395,70,M,2,0.62,Home & Garden,0
CUST02396,68,F,2,1.53,Beauty,0
CUST02397,19,F,2,5.66,Electronics,1
CUST02398,56,M,1,4.64,Automotive,1
CUST02399,71,F,3,9.81,Beauty,0
CUST02400,26,F,1,3.68,Clothing,0
CUST02401,67,F,2,2.55,Groceries,0
CUST02402,30,F,1,3.48,Toys,0
CUST02403,59,M,2,0.12,Clothing,1
CUST02404,40,F,2,3.96,Clothing,0
CUST02405,38,F,3,1.73,Food & Beverage,1
CUST02406,48,F,3,2.26,Groceries,0
CUST02407,50,M,2,0.88,Food & Beverage,1
CUST02408,48,M,3,0.19,Home & Garden,1
CUST02409,56,F,2,1.01,Toys,1
CUST02410,45,F,2,1.58,Groceries,1
CUST02411,71,F,3,4.26,Food & Beverage,0
CUST02412,70,F,1,9.09,Home & Garden,1
CUST02413,57,F,1,1.51,Electronics,0
CUST02414,62,F,3,3.74,Beauty,0
CUST02415,74,M,1,0.44,Clothing,0
CUST02416,27,M,1,4.08,Sports,0
CUST02417,24,M,1,0.31,Beauty,1
