date,year,month,quarter,region,category,quantity,unit_price,unit_cost,revenue,profit,profit_margin,customer_id,store_id
2022-05-18,2022,5,Q2,North,Beauty,4,67.3,37.61,269.2,118.76,44.1,C06481,S024
2022-11-06,2022,11,Q4,International,Home & Garden,9,154.09,82.46,1802.85,838.07,46.5,C09902,S017
2024-10-23,2024,10,Q4,International,Clothing,2,51.96,32.71,109.12,40.43,37.0,C05557,S088
2024-02-20,2024,2,Q1,East,Electronics,7,341.35,155.29,1863.77,1015.89,54.5,C00738,S053
2022-09-15,2022,9,Q3,West,Sports,5,76.23,35.11,373.53,201.49,53.9,C06113,S089
2023-03-18,2023,3,Q1,East,Electronics,12,250.71,102.68,2707.67,1598.72,59.0,C09815,S050
2022-03-21,2022,3,Q1,East,Electronics,10,249.44,147.14,2244.96,920.7,41.0,C00870,S019
2023-11-15,2023,11,Q4,North,Electronics,14,272.04,165.44,4951.13,1940.12,39.2,C08736,S082
2023-08-30,2023,8,Q3,South,Toys,13,35.65,12.55,463.45,300.3,64.8,C02847,S086
2024-05-17,2024,5,Q2,West,Electronics,11,427.72,272.43,4704.92,1708.19,36.3,C09898,S074
2023-09-26,2023,9,Q3,International,Toys,11,34.04,17.58,366.95,177.44,48.4,C09943,S034
2023-12-27,2023,12,Q4,West,Beauty,12,42.7,17.09,768.6,460.98,60.0,C00804,S021
2022-08-06,2022,8,Q3,International,Groceries,1,50.28,22.41,50.28,27.87,55.4,C07856,S057
2023-10-19,2023,10,Q4,East,Groceries,7,48.81,23.33,358.75,187.28,52.2,C08914,S079
2022-10-11,2022,10,Q4,International,Electronics,13,401.16,190.23,5475.83,2879.19,52.6,C05061,S011
2024-12-30,2024,12,Q4,South,Toys,5,43.19,25.96,323.92,129.22,39.9,C03984,S037
2023-06-30,2023,6,Q2,East,Sports,7,59.82,32.16,439.68,203.3,46.2,C01168,S021
2023-04-29,2023,4,Q2,North,Beauty,4,64.98,42.07,246.92,87.06,35.3,C00736,S002
2024-07-22,2024,7,Q3,South,Groceries,12,52.77,22.43,645.9,371.36,57.5,C07867,S020
2024-11-22,2024,11,Q4,West,Home & Garden,5,151.91,79.25,987.41,472.29,47.8,C07802,S081
2024-04-15,2024,4,Q2,North,Groceries,3,49.33,27.33,140.59,62.7,44.6,C08836,S065
2024-02-07,2024,2,Q1,West,Toys,12,44.97,18.75,420.92,245.42,58.3,C05360,S019
2024-04-01,2024,4,Q2,International,Automotive,5,177.03,69.67,840.89,509.96,60.6,C06157,S036
2024-03-10,2024,3,Q1,East,Clothing,4,46.91,16.67,168.88,108.86,64.5,C02995,S011
2023-05-18,2023,5,Q2,South,Clothing,13,62.47,22.4,812.11,520.91,64.1,C00907,S100
2023-01-19,2023,1,Q1,North,Home & Garden,1,165.2,94.0,132.16,56.96,43.1,C05693,S082
2023-09-05,2023,9,Q3,North,Groceries,7,44.43,26.26,304.79,124.65,40.9,C03662,S071
2023-05-16,2023,5,Q2,East,Home & Garden,6,99.6,59.03,597.6,243.42,40.7,C07105,S091
2023-09-06,2023,9,Q3,South,Groceries,14,34.64,17.97,475.26,228.71,48.1,C05724,S012
2023-01-27,2023,1,Q1,South,Groceries,14,46.45,20.93,520.24,285.82,54.9,C04346,S017
2023-10-18,2023,10,Q4,International,Toys,8,37.14,16.83,311.98,170.6,54.7,C02518,S036
2024-10-25,2024,10,Q4,West,Electronics,13,431.31,202.72,5887.38,3120.25,53.0,C03234,S061
2022-02-09,2022,2,Q1,West,Groceries,1,54.01,20.21,42.13,26.36,62.6,C05154,S019
2024-08-17,2024,8,Q3,East,Clothing,4,68.32,33.57,273.28,139.0,50.9,C08938,S054
2022-12-01,2022,12,Q4,East,Clothing,10,81.7,34.29,1225.5,711.15,58.0,C04902,S019
2023-11-22,2023,11,Q4,West,Home & Garden,10,103.46,42.38,1344.98,794.04,59.0,C05959,S040
2022-06-30,2022,6,Q2,South,Beauty,5,45.31,17.88,237.88,144.01,60.5,C01877,S068
2022-08-25,2022,8,Q3,International,Home & Garden,8,101.26,58.41,810.08,342.8,42.3,C06233,S011
2024-11-22,2024,11,Q4,North,Beauty,14,69.45,32.14,1263.99,679.04,53.7,C04598,S077
2023-04-02,2023,4,Q2,West,Clothing,4,54.41,23.0,206.76,119.36,57.7,C04804,S061
2023-04-19,2023,4,Q2,South,Beauty,7,48.97,23.11,325.65,171.97,52.8,C01057,S064
2024-09-23,2024,9,Q3,North,Home & Garden,5,129.78,62.9,635.92,327.71,51.5,C07143,S052
2023-01-26,2023,1,Q1,East,Groceries,4,51.63,21.71,165.22,95.74,58.0,C08594,S093
2023-05-14,2023,5,Q2,East,Electronics,3,350.04,171.33,1050.12,536.13,51.1,C04572,S065
2022-08-09,2022,8,Q3,South,Sports,13,112.56,54.81,1463.28,750.75,51.3,C06996,S025
2022-01-18,2022,1,Q1,North,Groceries,4,52.21,19.72,167.07,103.97,62.2,C04734,S009
2022-06-17,2022,6,Q2,North,Sports,4,87.02,36.21,365.48,213.4,58.4,C00695,S025
2024-01-22,2024,1,Q1,South,Groceries,1,61.54,23.93,49.23,30.09,61.1,C03198,S023
2024-12-20,2024,12,Q4,North,Sports,5,92.06,32.46,690.45,447.0,64.7,C09652,S010
2024-07-30,2024,7,Q3,North,Sports,4,100.16,54.84,408.65,184.91,45.2,C00130,S033
2024-06-12,2024,6,Q2,East,Beauty,11,74.26,32.71,857.7,479.9,56.0,C05011,S015
2023-08-01,2023,8,Q3,North,Electronics,2,286.1,159.71,572.2,252.78,44.2,C09359,S036
2022-12-06,2022,12,Q4,North,Beauty,2,60.73,26.83,182.19,101.7,55.8,C06361,S100
2024-09-14,2024,9,Q3,North,Beauty,10,48.54,17.8,475.69,301.25,63.3,C01442,S083
2023-12-08,2023,12,Q4,North,Groceries,6,44.33,21.89,398.97,201.96,50.6,C02679,S025
2023-03-07,2023,3,Q1,East,Electronics,4,470.05,275.32,1692.18,701.03,41.4,C07825,S067
2022-09-21,2022,9,Q3,South,Sports,6,92.33,33.73,542.9,344.57,63.5,C08740,S034
2023-11-13,2023,11,Q4,East,Sports,6,64.83,40.17,505.67,192.35,38.0,C06034,S098
2024-08-13,2024,8,Q3,East,Sports,7,70.38,35.83,492.66,241.85,49.1,C09976,S094
2023-10-25,2023,10,Q4,East,Groceries,12,37.97,15.86,478.42,278.59,58.2,C06309,S048
2024-06-23,2024,6,Q2,North,Sports,9,75.94,43.07,717.63,310.62,43.3,C03831,S009
2023-05-23,2023,5,Q2,North,Toys,14,47.35,18.9,662.9,398.3,60.1,C01946,S098
2024-01-03,2024,1,Q1,North,Clothing,7,50.17,25.22,280.95,139.72,49.7,C06629,S018
2022-05-12,2022,5,Q2,International,Clothing,10,73.47,38.54,734.7,349.3,47.5,C03559,S082
2022-11-25,2022,11,Q4,East,Electronics,13,478.25,208.98,8082.43,4550.66,56.3,C04386,S020
2024-11-15,2024,11,Q4,North,Sports,5,63.93,27.23,415.54,238.55,57.4,C03637,S070
2024-07-13,2024,7,Q3,North,Clothing,12,60.99,27.19,746.52,413.71,55.4,C00651,S056
2023-08-25,2023,8,Q3,West,Clothing,13,55.27,22.71,718.51,423.28,58.9,C08782,S013
2024-07-05,2024,7,Q3,West,Automotive,8,233.98,143.88,1909.28,735.22,38.5,C00366,S054
2023-02-21,2023,2,Q1,East,Clothing,2,84.09,53.62,131.18,47.53,36.2,C00578,S005
2024-03-14,2024,3,Q1,West,Groceries,1,32.43,16.94,29.19,13.94,47.8,C00243,S058
2023-08-02,2023,8,Q3,East,Groceries,3,39.45,17.37,118.35,66.24,56.0,C03004,S096
2024-06-19,2024,6,Q2,South,Electronics,6,348.25,188.19,2193.97,1008.38,46.0,C09967,S043
2022-10-08,2022,10,Q4,South,Sports,3,93.41,54.86,294.24,121.43,41.3,C02588,S013
2022-08-18,2022,8,Q3,South,Sports,10,88.0,56.98,880.0,310.2,35.2,C01081,S056
2024-12-24,2024,12,Q4,East,Groceries,8,41.69,22.86,500.28,225.96,45.2,C07546,S079
2024-06-28,2024,6,Q2,International,Clothing,7,83.43,41.83,613.21,305.76,49.9,C08830,S077
2024-11-07,2024,11,Q4,East,Toys,7,34.49,18.06,313.86,149.51,47.6,C04899,S079
2022-07-24,2022,7,Q3,South,Home & Garden,6,164.49,77.87,1006.68,530.11,52.7,C07176,S031
2022-02-03,2022,2,Q1,East,Clothing,7,85.8,41.92,468.47,239.58,51.1,C02836,S079
2023-06-15,2023,6,Q2,West,Clothing,12,73.78,27.68,929.63,580.86,62.5,C00768,S066
2024-05-03,2024,5,Q2,East,Groceries,9,35.52,17.94,319.68,158.22,49.5,C07351,S039
2023-12-29,2023,12,Q4,North,Clothing,9,87.34,41.73,1179.09,615.74,52.2,C07005,S071
2024-08-31,2024,8,Q3,East,Groceries,13,61.95,28.31,805.35,437.32,54.3,C07218,S009
2022-10-08,2022,10,Q4,East,Home & Garden,3,103.9,63.54,327.29,127.13,38.8,C05394,S056
2023-09-18,2023,9,Q3,East,Groceries,8,48.67,19.45,381.57,229.08,60.0,C01269,S029
2022-11-17,2022,11,Q4,South,Groceries,14,48.44,30.13,881.61,333.24,37.8,C02690,S067
2022-03-07,2022,3,Q1,East,Groceries,5,50.0,26.22,225.0,107.01,47.6,C06804,S082
2023-11-25,2023,11,Q4,East,Electronics,12,409.9,244.52,6394.44,2579.93,40.3,C01074,S028
2023-08-16,2023,8,Q3,South,Beauty,3,51.72,27.01,155.16,74.13,47.8,C09796,S031
2022-04-03,2022,4,Q2,East,Sports,13,79.76,45.74,985.04,420.15,42.7,C07876,S054
2023-02-13,2023,2,Q1,North,Beauty,12,75.31,36.4,704.9,364.2,51.7,C07993,S009
2022-08-12,2022,8,Q3,East,Groceries,5,36.05,21.32,180.25,73.65,40.9,C07842,S051
2023-11-05,2023,11,Q4,North,Clothing,13,70.89,39.93,1198.04,523.22,43.7,C04746,S073
2023-11-21,2023,11,Q4,East,Groceries,4,37.72,17.93,196.14,102.91,52.5,C09507,S092
2022-08-13,2022,8,Q3,West,Groceries,5,54.82,35.16,274.1,98.3,35.9,C04334,S066
2024-12-25,2024,12,Q4,International,Home & Garden,5,163.44,77.39,1225.8,645.38,52.6,C08243,S002
2022-11-07,2022,11,Q4,South,Toys,3,32.12,15.61,125.27,64.39,51.4,C08277,S024
2023-06-11,2023,6,Q2,North,Electronics,11,249.83,102.94,2885.54,1696.58,58.8,C06946,S058
2024-08-18,2024,8,Q3,West,Groceries,13,57.44,24.37,746.72,429.91,57.6,C08587,S062
2022-02-01,2022,2,Q1,International,Groceries,3,56.1,33.48,131.27,52.93,40.3,C07124,S025
2024-06-09,2024,6,Q2,North,Toys,1,35.5,18.51,37.27,17.84,47.9,C04245,S065
2024-07-07,2024,7,Q3,South,Groceries,10,60.7,34.72,619.14,265.0,42.8,C04653,S065
2023-05-29,2023,5,Q2,South,Automotive,1,218.46,135.9,218.46,82.56,37.8,C03491,S082
2022-01-28,2022,1,Q1,East,Beauty,3,66.4,39.63,159.36,64.25,40.3,C05539,S042
2024-09-06,2024,9,Q3,West,Electronics,2,284.96,174.78,558.52,215.95,38.7,C07974,S064
2023-10-02,2023,10,Q4,South,Electronics,8,275.21,170.74,2311.76,877.55,38.0,C08085,S021
2022-08-13,2022,8,Q3,South,Electronics,6,309.97,155.8,1859.82,925.02,49.7,C07698,S029
2023-07-07,2023,7,Q3,West,Groceries,1,48.57,17.97,49.54,31.21,63.0,C04275,S014
2024-07-21,2024,7,Q3,International,Clothing,7,46.54,26.65,332.3,142.01,42.7,C01589,S045
2023-06-15,2023,6,Q2,East,Groceries,1,47.96,27.36,50.36,21.63,43.0,C05889,S050
2022-04-18,2022,4,Q2,North,Groceries,4,45.48,20.37,172.82,95.42,55.2,C02243,S053
2023-04-16,2023,4,Q2,East,Electronics,8,333.14,182.54,2531.86,1144.56,45.2,C03491,S053
2023-01-03,2023,1,Q1,East,Electronics,14,458.54,210.43,5135.65,2778.83,54.1,C09871,S033
2023-04-10,2023,4,Q2,East,Automotive,9,185.15,112.09,1583.03,624.66,39.5,C04733,S042
2023-04-07,2023,4,Q2,International,Automotive,12,261.99,133.79,2986.69,1461.48,48.9,C04200,S099
2024-10-15,2024,10,Q4,North,Beauty,14,53.94,30.33,792.92,347.07,43.8,C00336,S013
2024-08-28,2024,8,Q3,South,Electronics,2,366.88,173.4,733.76,386.96,52.7,C09856,S057
2024-12-27,2024,12,Q4,West,Clothing,11,55.43,21.42,914.6,561.16,61.4,C01742,S020
2024-02-17,2024,2,Q1,North,Clothing,5,83.51,34.9,325.69,189.58,58.2,C06966,S099
2022-03-25,2022,3,Q1,West,Toys,9,30.12,12.6,243.97,141.91,58.2,C04239,S081
2024-09-05,2024,9,Q3,South,Home & Garden,1,113.82,51.48,111.54,61.09,54.8,C05380,S074
2024-01-24,2024,1,Q1,East,Groceries,4,33.14,16.63,106.05,52.83,49.8,C01671,S015
2023-09-15,2023,9,Q3,South,Clothing,13,59.02,32.44,751.91,338.63,45.0,C06365,S059
2023-01-22,2023,1,Q1,North,Beauty,4,63.36,27.19,202.75,115.74,57.1,C08324,S011
2022-07-25,2022,7,Q3,North,Electronics,4,380.1,244.32,1550.81,553.98,35.7,C05101,S012
2024-07-23,2024,7,Q3,East,Sports,5,82.94,50.33,422.99,166.31,39.3,C09741,S030
2022-12-26,2022,12,Q4,North,Beauty,2,45.12,24.21,135.36,62.73,46.3,C03930,S031
2023-03-09,2023,3,Q1,North,Groceries,5,44.39,17.71,199.75,120.06,60.1,C09166,S045
2022-03-31,2022,3,Q1,North,Electronics,14,252.93,139.8,3186.92,1425.44,44.7,C06539,S073
2024-09-30,2024,9,Q3,North,Sports,1,99.13,38.55,97.15,59.37,61.1,C08022,S085
2023-05-12,2023,5,Q2,North,Beauty,10,49.9,28.87,499.0,210.3,42.1,C01674,S053
2023-03-15,2023,3,Q1,North,Groceries,2,37.73,19.35,67.91,33.08,48.7,C02218,S014
2023-10-19,2023,10,Q4,North,Sports,14,80.38,40.97,1181.59,579.33,49.0,C02543,S050
2024-09-07,2024,9,Q3,East,Clothing,1,47.85,22.1,46.89,25.23,53.8,C08152,S002
2024-04-12,2024,4,Q2,International,Electronics,10,349.53,156.43,3320.53,1834.45,55.2,C03307,S047
2023-02-25,2023,2,Q1,International,Sports,1,83.69,52.11,65.28,24.63,37.7,C05656,S054
2022-05-28,2022,5,Q2,International,Groceries,2,39.73,15.75,79.46,47.96,60.4,C07267,S085
2023-07-06,2023,7,Q3,North,Sports,10,77.84,34.0,793.97,447.17,56.3,C05736,S008
2022-05-01,2022,5,Q2,West,Electronics,11,361.43,130.06,3975.73,2545.07,64.0,C09260,S070
2024-10-21,2024,10,Q4,North,Home & Garden,14,96.74,52.22,1422.08,654.44,46.0,C03868,S048
2023-10-24,2023,10,Q4,North,Beauty,10,61.99,23.58,650.89,403.31,62.0,C04087,S096
2024-10-03,2024,10,Q4,International,Electronics,3,271.62,108.94,855.6,512.44,59.9,C02832,S034
2022-04-15,2022,4,Q2,West,Clothing,5,75.02,31.03,356.34,208.95,58.6,C01761,S035
2023-01-24,2023,1,Q1,West,Electronics,9,295.33,155.55,2126.38,1006.42,47.3,C01861,S080
2023-11-19,2023,11,Q4,North,Beauty,6,74.65,35.25,582.27,307.32,52.8,C04557,S030
2024-06-25,2024,6,Q2,North,Home & Garden,11,97.75,42.69,1129.01,635.94,56.3,C01078,S096
2022-01-02,2022,1,Q1,East,Home & Garden,1,141.6,60.05,113.28,65.24,57.6,C05147,S007
2022-07-28,2022,7,Q3,East,Home & Garden,7,118.25,42.96,844.31,537.57,63.7,C06316,S050
2024-05-14,2024,5,Q2,North,Electronics,9,265.14,117.44,2386.26,1329.3,55.7,C03540,S098
2024-04-09,2024,4,Q2,North,Toys,11,55.86,27.18,583.74,299.71,51.3,C05390,S089
2023-07-22,2023,7,Q3,International,Electronics,6,484.96,269.67,2967.96,1317.57,44.4,C08852,S089
2022-04-11,2022,4,Q2,South,Electronics,14,476.82,251.48,6341.71,2997.02,47.3,C01156,S096
2024-02-09,2024,2,Q1,West,Groceries,1,38.05,21.97,29.68,12.54,42.3,C01829,S023
2023-07-31,2023,7,Q3,West,Home & Garden,6,125.65,73.76,768.98,317.57,41.3,C01387,S088
2022-07-17,2022,7,Q3,West,Electronics,2,249.63,159.22,509.25,184.44,36.2,C02156,S055
2023-10-19,2023,10,Q4,North,Sports,8,61.14,33.02,513.58,236.21,46.0,C06021,S007
2022-10-31,2022,10,Q4,South,Sports,5,98.26,49.84,515.87,254.21,49.3,C02867,S068
2024-12-29,2024,12,Q4,North,Clothing,11,86.43,40.22,1426.1,762.47,53.5,C02131,S067
2022-09-11,2022,9,Q3,North,Home & Garden,3,137.8,65.17,405.13,213.53,52.7,C09305,S047
2022-03-05,2022,3,Q1,East,Groceries,12,41.43,16.06,447.44,274.0,61.2,C04671,S005
2024-11-19,2024,11,Q4,North,Beauty,1,59.33,29.42,77.13,38.88,50.4,C03764,S041
2022-07-07,2022,7,Q3,North,Automotive,9,181.61,67.42,1667.18,1048.26,62.9,C07657,S006
2023-02-23,2023,2,Q1,East,Clothing,7,89.99,43.7,491.35,252.74,51.4,C01706,S003
2022-06-16,2022,6,Q2,West,Groceries,5,32.2,13.29,169.05,99.28,58.7,C09694,S051
2024-10-27,2024,10,Q4,West,Sports,11,112.3,45.69,1297.07,769.35,59.3,C05037,S089
2024-01-16,2024,1,Q1,East,Groceries,1,35.16,14.72,28.13,16.35,58.1,C03603,S008
2022-08-12,2022,8,Q3,West,Toys,6,29.67,15.31,178.02,86.16,48.4,C09206,S066
2023-03-09,2023,3,Q1,West,Clothing,13,74.67,46.4,873.64,330.76,37.9,C06782,S082
2023-07-31,2023,7,Q3,International,Groceries,8,51.12,18.65,417.14,264.96,63.5,C00196,S077
2023-05-04,2023,5,Q2,International,Groceries,13,35.35,13.99,459.55,277.68,60.4,C06768,S078
2023-03-04,2023,3,Q1,North,Groceries,5,54.09,33.8,243.41,91.31,37.5,C08190,S055
2022-01-22,2022,1,Q1,East,Beauty,1,45.8,18.43,36.64,21.9,59.8,C05596,S068
2023-09-13,2023,9,Q3,North,Electronics,9,294.43,186.1,2596.87,955.47,36.8,C00569,S031
2024-09-29,2024,9,Q3,East,Clothing,7,81.94,42.68,562.11,269.32,47.9,C08368,S092
2024-10-26,2024,10,Q4,East,Sports,11,109.73,47.47,1267.38,719.1,56.7,C06406,S057
2024-07-20,2024,7,Q3,East,Clothing,7,56.23,21.67,401.48,246.76,61.5,C02966,S072
2023-04-25,2023,4,Q2,West,Electronics,10,364.3,141.16,3460.85,2119.83,61.3,C08719,S053
2023-01-14,2023,1,Q1,South,Automotive,14,157.75,58.84,1766.8,1107.79,62.7,C03988,S059
2024-05-31,2024,5,Q2,South,Groceries,8,36.55,19.41,292.4,137.12,46.9,C00342,S037
2023-03-01,2023,3,Q1,International,Clothing,2,59.72,22.21,107.5,67.52,62.8,C04621,S031
2024-07-14,2024,7,Q3,International,Beauty,4,59.84,38.27,244.15,88.01,36.0,C07902,S045
2023-10-05,2023,10,Q4,East,Beauty,12,38.66,25.05,487.12,171.49,35.2,C08652,S018
2022-12-06,2022,12,Q4,International,Beauty,2,66.59,37.92,199.77,86.01,43.1,C04568,S012
2023-04-30,2023,4,Q2,East,Home & Garden,10,132.69,73.15,1260.56,565.63,44.9,C08145,S096
2024-08-27,2024,8,Q3,International,Beauty,13,72.57,26.84,943.41,594.49,63.0,C00737,S038
2022-12-30,2022,12,Q4,West,Clothing,1,73.86,30.8,110.79,64.59,58.3,C07305,S050
2023-03-08,2023,3,Q1,North,Clothing,14,66.58,36.6,838.91,377.75,45.0,C03411,S028
2023-04-07,2023,4,Q2,East,Clothing,14,70.82,30.38,941.91,537.85,57.1,C09327,S030
2022-11-19,2022,11,Q4,West,Clothing,11,68.17,34.47,974.83,481.91,49.4,C03214,S012
2024-09-11,2024,9,Q3,South,Beauty,11,68.95,29.1,743.28,429.58,57.8,C05466,S027
2022-08-10,2022,8,Q3,East,Beauty,3,70.35,36.12,211.05,102.69,48.7,C08264,S023
2024-03-22,2024,3,Q1,North,Electronics,7,266.74,155.03,1680.46,703.77,41.9,C00198,S028
2023-10-15,2023,10,Q4,North,Toys,14,39.13,15.7,575.21,344.42,59.9,C04027,S066
2023-01-05,2023,1,Q1,West,Electronics,4,298.43,176.71,954.98,389.5,40.8,C08947,S021
2024-04-11,2024,4,Q2,North,Electronics,11,405.87,190.73,4241.34,2248.21,53.0,C07569,S049
2022-07-26,2022,7,Q3,International,Home & Garden,8,132.82,59.04,1083.81,602.04,55.5,C09075,S037
2022-04-19,2022,4,Q2,West,Home & Garden,14,102.2,56.32,1359.26,610.2,44.9,C02384,S091
2022-12-30,2022,12,Q4,South,Home & Garden,6,110.08,58.61,990.72,463.23,46.8,C01822,S065
2023-12-09,2023,12,Q4,East,Home & Garden,10,106.07,52.67,1591.05,801.0,50.3,C00517,S051
2022-05-13,2022,5,Q2,North,Home & Garden,4,125.25,70.62,501.0,218.52,43.6,C06647,S049
2023-02-26,2023,2,Q1,North,Groceries,10,53.15,32.69,414.57,159.59,38.5,C08420,S048
2022-05-21,2022,5,Q2,East,Groceries,4,58.08,28.4,232.32,118.72,51.1,C08834,S075
2024-11-30,2024,11,Q4,North,Home & Garden,10,131.23,74.98,1705.99,731.25,42.9,C04530,S072
2024-04-15,2024,4,Q2,East,Automotive,7,278.89,134.89,1854.62,957.6,51.6,C05695,S001
2023-03-28,2023,3,Q1,West,Groceries,9,57.01,36.96,461.78,162.41,35.2,C01094,S036
2024-02-18,2024,2,Q1,South,Electronics,10,370.04,184.75,2886.31,1445.26,50.1,C00201,S002
2022-08-03,2022,8,Q3,North,Home & Garden,1,128.18,64.63,128.18,63.55,49.6,C04001,S002
2023-11-05,2023,11,Q4,International,Home & Garden,11,143.88,88.57,2057.48,790.93,38.4,C06889,S030
2022-05-07,2022,5,Q2,East,Groceries,11,37.9,21.59,416.9,179.41,43.0,C01809,S040
2022-02-05,2022,2,Q1,International,Home & Garden,8,159.56,91.53,995.65,424.51,42.6,C02863,S001
2024-08-08,2024,8,Q3,East,Sports,12,75.28,31.91,903.36,520.44,57.6,C00763,S077
2024-03-02,2024,3,Q1,South,Groceries,12,48.12,27.69,519.7,220.64,42.5,C06281,S054
2023-03-13,2023,3,Q1,East,Electronics,6,436.92,275.36,2359.37,872.42,37.0,C08179,S035
2022-10-30,2022,10,Q4,International,Sports,5,60.77,38.24,319.04,118.28,37.1,C08599,S045
2022-10-29,2022,10,Q4,West,Toys,9,45.07,21.2,425.91,225.57,53.0,C07939,S073
2023-06-15,2023,6,Q2,North,Groceries,11,47.46,16.89,548.16,353.08,64.4,C06741,S039
2022-01-05,2022,1,Q1,South,Groceries,14,48.68,29.72,545.22,212.35,38.9,C01138,S003
2023-08-19,2023,8,Q3,International,Electronics,14,311.5,124.81,4361.0,2613.66,59.9,C07831,S071
2022-06-17,2022,6,Q2,North,Home & Garden,2,85.06,53.99,178.63,65.25,36.5,C00773,S043
2023-10-06,2023,10,Q4,International,Home & Garden,13,150.87,89.37,2059.38,839.48,40.8,C03768,S028
2022-02-13,2022,2,Q1,East,Clothing,14,69.07,26.37,754.24,466.28,61.8,C02608,S047
2022-04-12,2022,4,Q2,South,Sports,6,109.35,52.82,623.29,322.22,51.7,C06812,S054
2022-10-10,2022,10,Q4,West,Electronics,10,284.32,171.08,2985.36,1189.02,39.8,C08548,S032
2022-08-11,2022,8,Q3,West,Electronics,13,307.2,125.71,3993.6,2359.37,59.1,C04953,S068
2023-02-03,2023,2,Q1,South,Beauty,12,63.49,38.92,594.27,229.98,38.7,C01395,S047
2023-09-10,2023,9,Q3,North,Groceries,10,52.96,19.85,519.01,324.48,62.5,C09862,S089
2022-02-15,2022,2,Q1,South,Groceries,8,52.56,29.32,327.97,145.02,44.2,C07919,S095
2024-12-26,2024,12,Q4,West,Electronics,14,407.4,236.68,8555.4,3585.12,41.9,C04723,S100
2022-02-28,2022,2,Q1,West,Home & Garden,1,116.05,68.01,90.52,37.47,41.4,C05414,S016
2023-06-16,2023,6,Q2,West,Toys,11,45.87,20.75,529.8,290.14,54.8,C01881,S036
2022-12-06,2022,12,Q4,East,Groceries,8,33.09,19.91,397.08,158.16,39.8,C01142,S083
2024-10-25,2024,10,Q4,West,Electronics,14,443.13,257.01,6514.01,2735.96,42.0,C04326,S051
2022-05-16,2022,5,Q2,International,Clothing,2,90.24,46.61,180.48,87.26,48.3,C08727,S034
2024-12-04,2024,12,Q4,East,Groceries,4,40.37,19.18,242.22,127.14,52.5,C06279,S013
2024-04-29,2024,4,Q2,East,Automotive,3,233.83,130.43,666.42,294.69,44.2,C01955,S030
2022-01-12,2022,1,Q1,West,Electronics,1,409.33,223.38,327.46,148.76,45.4,C08933,S088
2023-05-24,2023,5,Q2,East,Groceries,2,59.26,27.79,118.52,62.94,53.1,C04963,S065
2023-02-14,2023,2,Q1,East,Automotive,13,228.14,138.62,2313.34,907.73,39.2,C02495,S073
2022-03-04,2022,3,Q1,East,Toys,6,30.83,11.4,166.48,104.92,63.0,C05008,S003
2024-05-08,2024,5,Q2,North,Automotive,1,255.74,94.28,255.74,161.46,63.1,C09751,S075
2023-07-02,2023,7,Q3,South,Toys,7,49.4,18.68,352.72,219.34,62.2,C01120,S026
2024-12-05,2024,12,Q4,West,Groceries,8,57.35,26.93,688.2,365.04,53.0,C06432,S041
2024-12-02,2024,12,Q4,North,Groceries,8,48.47,31.43,581.64,204.48,35.2,C09196,S013
2024-08-28,2024,8,Q3,West,Automotive,10,169.26,84.47,1692.6,847.9,50.1,C07244,S032
2023-07-11,2023,7,Q3,International,Clothing,13,73.16,42.28,970.1,409.47,42.2,C03453,S028
2024-04-12,2024,4,Q2,West,Clothing,4,86.03,36.3,326.91,188.97,57.8,C03194,S081
2023-02-02,2023,2,Q1,International,Clothing,10,48.19,17.06,375.88,242.81,64.6,C08021,S021
2024-09-20,2024,9,Q3,North,Electronics,10,312.91,185.92,3066.52,1244.5,40.6,C09597,S068
2024-08-09,2024,8,Q3,East,Groceries,6,60.12,23.69,360.72,218.58,60.6,C05668,S023
2024-09-26,2024,9,Q3,East,Electronics,13,386.47,150.41,4923.63,3007.4,61.1,C01867,S099
2024-01-13,2024,1,Q1,East,Clothing,1,89.42,42.83,71.54,37.27,52.1,C03469,S076
2024-02-24,2024,2,Q1,North,Home & Garden,11,103.09,59.62,884.51,372.97,42.2,C00762,S049
2023-05-31,2023,5,Q2,North,Clothing,1,49.01,23.22,49.01,25.79,52.6,C00394,S058
2024-01-15,2024,1,Q1,East,Home & Garden,4,111.32,64.43,356.22,150.05,42.1,C06865,S034
2023-06-08,2023,6,Q2,South,Beauty,4,66.13,35.01,277.75,130.7,47.1,C07330,S075
2022-09-19,2022,9,Q3,West,Home & Garden,4,86.33,37.5,338.41,191.41,56.6,C01481,S084
2023-02-06,2023,2,Q1,West,Groceries,5,59.28,30.22,231.19,113.33,49.0,C07336,S039
2023-08-21,2023,8,Q3,South,Clothing,8,50.96,19.0,407.68,255.68,62.7,C04882,S011
2023-06-16,2023,6,Q2,South,Groceries,9,62.81,36.01,593.55,253.26,42.7,C01581,S029
2023-03-20,2023,3,Q1,East,Electronics,5,461.12,207.44,2075.04,1141.56,55.0,C04033,S029
2023-05-31,2023,5,Q2,South,Beauty,13,68.91,35.67,895.83,432.12,48.2,C06966,S057
2024-10-17,2024,10,Q4,South,Home & Garden,11,114.03,50.5,1317.05,733.77,55.7,C09583,S072
2022-02-14,2022,2,Q1,North,Electronics,8,348.86,134.22,2176.89,1339.35,61.5,C00090,S085
2022-10-15,2022,10,Q4,North,Automotive,6,278.09,125.31,1751.97,962.51,54.9,C01164,S071
